ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	30.00	28.00
2	0	0	0.6	0.6	1.60	0.60	30.00	28.00
3	0	0	0.6	0.6	2.20	1.20	30.00	28.00
4	1	1	0.2	0.2	2.40	1.40	30.00	28.00
5	1	0	1	0	3.40	1.40	30.00	28.00
6	1	1	0.2	0.2	3.60	1.60	30.00	28.00
7	0	0	0.6	0.6	4.20	2.20	30.00	28.00
8	0	0	0.6	0.6	4.80	2.80	30.00	28.00
9	0	0	0.6	0.6	5.40	3.40	30.00	28.00
10	0	0	0.6	0.6	6.00	4.00	30.00	28.00
11	0	0	0.6	0.6	6.60	4.60	30.00	28.00
12	0	0	0.6	0.6	7.20	5.20	30.00	28.00
13	0	0	0.6	0.6	7.80	5.80	30.00	28.00
14	0	0	0.6	0.6	8.40	6.40	30.00	28.00
15	0	0	0.6	0.6	9.00	7.00	30.00	28.00
16	0	0	0.6	0.6	9.60	7.60	30.00	28.00
17	0	0	0.6	0.6	10.20	8.20	30.00	28.00
18	0	0	0.6	0.6	10.80	8.80	30.00	28.00
19	0	0	0.6	0.6	11.40	9.40	30.00	28.00
20	0	0	0.6	0.6	12.00	10.00	30.00	28.00
21	0	0	0.6	0.6	12.60	10.60	30.00	28.00
22	0	0	0.6	0.6	13.20	11.20	30.00	28.00
23	0	0	0.6	0.6	13.80	11.80	30.00	28.00
24	0	0	0.6	0.6	14.40	12.40	30.00	28.00
25	0	0	0.6	0.6	15.00	13.00	30.00	28.00
26	0	0	0.6	0.6	15.60	13.60	30.00	28.00
27	0	0	0.6	0.6	16.20	14.20	30.00	28.00
28	0	0	0.6	0.6	16.80	14.80	30.00	28.00
29	0	0	0.6	0.6	17.40	15.40	30.00	28.00
30	0	0	0.6	0.6	18.00	16.00	30.00	28.00
31	0	0	0.6	0.6	18.60	16.60	30.00	28.00
32	0	0	0.6	0.6	19.20	17.20	30.00	28.00
33	0	0	0.6	0.6	19.80	17.80	30.00	28.00
34	0	0	0.6	0.6	20.40	18.40	30.00	28.00
35	0	0	0.6	0.6	21.00	19.00	30.00	28.00
36	0	0	0.6	0.6	21.60	19.60	30.00	28.00
37	0	0	0.6	0.6	22.20	20.20	30.00	28.00
38	0	0	0.6	0.6	22.80	20.80	30.00	28.00
39	0	0	0.6	0.6	23.40	21.40	30.00	28.00
40	0	0	0.6	0.6	24.00	22.00	30.00	28.00
41	0	0	0.6	0.6	24.60	22.60	30.00	28.00
42	0	0	0.6	0.6	25.20	23.20	30.00	28.00
43	0	0	0.6	0.6	25.80	23.80	30.00	28.00
44	0	0	0.6	0.6	26.40	24.40	30.00	28.00
45	0	0	0.6	0.6	27.00	25.00	30.00	28.00
46	0	0	0.6	0.6	27.60	25.60	30.00	28.00
47	0	0	0.6	0.6	28.20	26.20	30.00	28.00
48	0	0	0.6	0.6	28.80	26.80	30.00	28.00
49	0	0	0.6	0.6	29.40	27.40	30.00	28.00
50	0	0	0.6	0.6	30.00	28.00	30.00	28.00
