ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	28.00	25.00
2	1	1	0.2	0.2	0.20	1.20	28.00	25.00
3	0	1	0	1	0.20	2.20	28.00	25.00
4	1	0	1	0	1.20	2.20	28.00	25.00
5	0	0	0.6	0.6	1.80	2.80	28.00	25.00
6	0	1	0	1	1.80	3.80	28.00	25.00
7	1	0	1	0	2.80	3.80	28.00	25.00
8	1	1	0.2	0.2	3.00	4.00	28.00	25.00
9	0	1	0	1	3.00	5.00	28.00	25.00
10	1	1	0.2	0.2	3.20	5.20	28.00	25.00
11	1	1	0.2	0.2	3.40	5.40	28.00	25.00
12	1	0	1	0	4.40	5.40	28.00	25.00
13	1	0	1	0	5.40	5.40	28.00	25.00
14	1	0	1	0	6.40	5.40	28.00	25.00
15	1	0	1	0	7.40	5.40	28.00	25.00
16	1	0	1	0	8.40	5.40	28.00	25.00
17	1	1	0.2	0.2	8.60	5.60	28.00	25.00
18	1	1	0.2	0.2	8.80	5.80	28.00	25.00
19	0	0	0.6	0.6	9.40	6.40	28.00	25.00
20	0	0	0.6	0.6	10.00	7.00	28.00	25.00
21	0	0	0.6	0.6	10.60	7.60	28.00	25.00
22	0	0	0.6	0.6	11.20	8.20	28.00	25.00
23	0	0	0.6	0.6	11.80	8.80	28.00	25.00
24	0	0	0.6	0.6	12.40	9.40	28.00	25.00
25	0	0	0.6	0.6	13.00	10.00	28.00	25.00
26	0	0	0.6	0.6	13.60	10.60	28.00	25.00
27	0	0	0.6	0.6	14.20	11.20	28.00	25.00
28	0	0	0.6	0.6	14.80	11.80	28.00	25.00
29	0	0	0.6	0.6	15.40	12.40	28.00	25.00
30	0	0	0.6	0.6	16.00	13.00	28.00	25.00
31	0	0	0.6	0.6	16.60	13.60	28.00	25.00
32	0	0	0.6	0.6	17.20	14.20	28.00	25.00
33	0	0	0.6	0.6	17.80	14.80	28.00	25.00
34	0	0	0.6	0.6	18.40	15.40	28.00	25.00
35	0	0	0.6	0.6	19.00	16.00	28.00	25.00
36	0	0	0.6	0.6	19.60	16.60	28.00	25.00
37	0	0	0.6	0.6	20.20	17.20	28.00	25.00
38	0	0	0.6	0.6	20.80	17.80	28.00	25.00
39	0	0	0.6	0.6	21.40	18.40	28.00	25.00
40	0	0	0.6	0.6	22.00	19.00	28.00	25.00
41	0	0	0.6	0.6	22.60	19.60	28.00	25.00
42	0	0	0.6	0.6	23.20	20.20	28.00	25.00
43	0	0	0.6	0.6	23.80	20.80	28.00	25.00
44	0	0	0.6	0.6	24.40	21.40	28.00	25.00
45	0	0	0.6	0.6	25.00	22.00	28.00	25.00
46	0	0	0.6	0.6	25.60	22.60	28.00	25.00
47	0	0	0.6	0.6	26.20	23.20	28.00	25.00
48	0	0	0.6	0.6	26.80	23.80	28.00	25.00
49	0	0	0.6	0.6	27.40	24.40	28.00	25.00
50	0	0	0.6	0.6	28.00	25.00	28.00	25.00
