ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	22.00	16.00
2	0	0	0.6	0.6	1.20	1.20	22.00	16.00
3	1	1	0.2	0.2	1.40	1.40	22.00	16.00
4	1	1	0.2	0.2	1.60	1.60	22.00	16.00
5	0	0	0.6	0.6	2.20	2.20	22.00	16.00
6	1	1	0.2	0.2	2.40	2.40	22.00	16.00
7	1	1	0.2	0.2	2.60	2.60	22.00	16.00
8	0	0	0.6	0.6	3.20	3.20	22.00	16.00
9	1	0	1	0	4.20	3.20	22.00	16.00
10	0	0	0.6	0.6	4.80	3.80	22.00	16.00
11	1	1	0.2	0.2	5.00	4.00	22.00	16.00
12	1	1	0.2	0.2	5.20	4.20	22.00	16.00
13	0	1	0	1	5.20	5.20	22.00	16.00
14	0	0	0.6	0.6	5.80	5.80	22.00	16.00
15	1	1	0.2	0.2	6.00	6.00	22.00	16.00
16	0	1	0	1	6.00	7.00	22.00	16.00
17	1	0	1	0	7.00	7.00	22.00	16.00
18	0	0	0.6	0.6	7.60	7.60	22.00	16.00
19	1	1	0.2	0.2	7.80	7.80	22.00	16.00
20	1	1	0.2	0.2	8.00	8.00	22.00	16.00
21	0	0	0.6	0.6	8.60	8.60	22.00	16.00
22	1	1	0.2	0.2	8.80	8.80	22.00	16.00
23	1	1	0.2	0.2	9.00	9.00	22.00	16.00
24	0	0	0.6	0.6	9.60	9.60	22.00	16.00
25	1	1	0.2	0.2	9.80	9.80	22.00	16.00
26	1	1	0.2	0.2	10.00	10.00	22.00	16.00
27	0	0	0.6	0.6	10.60	10.60	22.00	16.00
28	1	1	0.2	0.2	10.80	10.80	22.00	16.00
29	1	1	0.2	0.2	11.00	11.00	22.00	16.00
30	0	0	0.6	0.6	11.60	11.60	22.00	16.00
31	1	1	0.2	0.2	11.80	11.80	22.00	16.00
32	1	1	0.2	0.2	12.00	12.00	22.00	16.00
33	0	0	0.6	0.6	12.60	12.60	22.00	16.00
34	1	1	0.2	0.2	12.80	12.80	22.00	16.00
35	1	1	0.2	0.2	13.00	13.00	22.00	16.00
36	0	0	0.6	0.6	13.60	13.60	22.00	16.00
37	1	1	0.2	0.2	13.80	13.80	22.00	16.00
38	1	1	0.2	0.2	14.00	14.00	22.00	16.00
39	0	0	0.6	0.6	14.60	14.60	22.00	16.00
40	1	1	0.2	0.2	14.80	14.80	22.00	16.00
41	1	1	0.2	0.2	15.00	15.00	22.00	16.00
42	0	0	0.6	0.6	15.60	15.60	22.00	16.00
43	1	1	0.2	0.2	15.80	15.80	22.00	16.00
44	1	1	0.2	0.2	16.00	16.00	22.00	16.00
45	1	0	1	0	17.00	16.00	22.00	16.00
46	1	0	1	0	18.00	16.00	22.00	16.00
47	1	0	1	0	19.00	16.00	22.00	16.00
48	1	0	1	0	20.00	16.00	22.00	16.00
49	1	0	1	0	21.00	16.00	22.00	16.00
50	1	0	1	0	22.00	16.00	22.00	16.00
