ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	26.20	29.20
2	0	1	0	1	0.20	1.20	26.20	29.20
3	0	0	0.6	0.6	0.80	1.80	26.20	29.20
4	0	1	0	1	0.80	2.80	26.20	29.20
5	1	1	0.2	0.2	1.00	3.00	26.20	29.20
6	1	1	0.2	0.2	1.20	3.20	26.20	29.20
7	0	1	0	1	1.20	4.20	26.20	29.20
8	1	1	0.2	0.2	1.40	4.40	26.20	29.20
9	1	1	0.2	0.2	1.60	4.60	26.20	29.20
10	0	0	0.6	0.6	2.20	5.20	26.20	29.20
11	0	0	0.6	0.6	2.80	5.80	26.20	29.20
12	0	0	0.6	0.6	3.40	6.40	26.20	29.20
13	0	0	0.6	0.6	4.00	7.00	26.20	29.20
14	0	0	0.6	0.6	4.60	7.60	26.20	29.20
15	0	0	0.6	0.6	5.20	8.20	26.20	29.20
16	0	0	0.6	0.6	5.80	8.80	26.20	29.20
17	0	0	0.6	0.6	6.40	9.40	26.20	29.20
18	0	0	0.6	0.6	7.00	10.00	26.20	29.20
19	0	0	0.6	0.6	7.60	10.60	26.20	29.20
20	0	0	0.6	0.6	8.20	11.20	26.20	29.20
21	0	0	0.6	0.6	8.80	11.80	26.20	29.20
22	0	0	0.6	0.6	9.40	12.40	26.20	29.20
23	0	0	0.6	0.6	10.00	13.00	26.20	29.20
24	0	0	0.6	0.6	10.60	13.60	26.20	29.20
25	0	0	0.6	0.6	11.20	14.20	26.20	29.20
26	0	0	0.6	0.6	11.80	14.80	26.20	29.20
27	0	0	0.6	0.6	12.40	15.40	26.20	29.20
28	0	0	0.6	0.6	13.00	16.00	26.20	29.20
29	0	0	0.6	0.6	13.60	16.60	26.20	29.20
30	0	0	0.6	0.6	14.20	17.20	26.20	29.20
31	0	0	0.6	0.6	14.80	17.80	26.20	29.20
32	0	0	0.6	0.6	15.40	18.40	26.20	29.20
33	0	0	0.6	0.6	16.00	19.00	26.20	29.20
34	0	0	0.6	0.6	16.60	19.60	26.20	29.20
35	0	0	0.6	0.6	17.20	20.20	26.20	29.20
36	0	0	0.6	0.6	17.80	20.80	26.20	29.20
37	0	0	0.6	0.6	18.40	21.40	26.20	29.20
38	0	0	0.6	0.6	19.00	22.00	26.20	29.20
39	0	0	0.6	0.6	19.60	22.60	26.20	29.20
40	0	0	0.6	0.6	20.20	23.20	26.20	29.20
41	0	0	0.6	0.6	20.80	23.80	26.20	29.20
42	0	0	0.6	0.6	21.40	24.40	26.20	29.20
43	0	0	0.6	0.6	22.00	25.00	26.20	29.20
44	0	0	0.6	0.6	22.60	25.60	26.20	29.20
45	0	0	0.6	0.6	23.20	26.20	26.20	29.20
46	0	0	0.6	0.6	23.80	26.80	26.20	29.20
47	0	0	0.6	0.6	24.40	27.40	26.20	29.20
48	0	0	0.6	0.6	25.00	28.00	26.20	29.20
49	0	0	0.6	0.6	25.60	28.60	26.20	29.20
50	0	0	0.6	0.6	26.20	29.20	26.20	29.20
