ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	19.00	21.00
2	0	0	0.6	0.6	1.60	0.60	19.00	21.00
3	1	0	1	0	2.60	0.60	19.00	21.00
4	0	1	0	1	2.60	1.60	19.00	21.00
5	0	0	0.6	0.6	3.20	2.20	19.00	21.00
6	0	1	0	1	3.20	3.20	19.00	21.00
7	1	0	1	0	4.20	3.20	19.00	21.00
8	0	0	0.6	0.6	4.80	3.80	19.00	21.00
9	1	1	0.2	0.2	5.00	4.00	19.00	21.00
10	1	1	0.2	0.2	5.20	4.20	19.00	21.00
11	0	0	0.6	0.6	5.80	4.80	19.00	21.00
12	1	1	0.2	0.2	6.00	5.00	19.00	21.00
13	1	1	0.2	0.2	6.20	5.20	19.00	21.00
14	0	0	0.6	0.6	6.80	5.80	19.00	21.00
15	1	1	0.2	0.2	7.00	6.00	19.00	21.00
16	1	1	0.2	0.2	7.20	6.20	19.00	21.00
17	0	0	0.6	0.6	7.80	6.80	19.00	21.00
18	1	1	0.2	0.2	8.00	7.00	19.00	21.00
19	1	1	0.2	0.2	8.20	7.20	19.00	21.00
20	0	0	0.6	0.6	8.80	7.80	19.00	21.00
21	1	1	0.2	0.2	9.00	8.00	19.00	21.00
22	1	1	0.2	0.2	9.20	8.20	19.00	21.00
23	0	0	0.6	0.6	9.80	8.80	19.00	21.00
24	1	1	0.2	0.2	10.00	9.00	19.00	21.00
25	1	1	0.2	0.2	10.20	9.20	19.00	21.00
26	0	0	0.6	0.6	10.80	9.80	19.00	21.00
27	1	1	0.2	0.2	11.00	10.00	19.00	21.00
28	1	1	0.2	0.2	11.20	10.20	19.00	21.00
29	0	0	0.6	0.6	11.80	10.80	19.00	21.00
30	1	1	0.2	0.2	12.00	11.00	19.00	21.00
31	1	1	0.2	0.2	12.20	11.20	19.00	21.00
32	0	0	0.6	0.6	12.80	11.80	19.00	21.00
33	1	1	0.2	0.2	13.00	12.00	19.00	21.00
34	1	1	0.2	0.2	13.20	12.20	19.00	21.00
35	0	0	0.6	0.6	13.80	12.80	19.00	21.00
36	1	0	1	0	14.80	12.80	19.00	21.00
37	0	1	0	1	14.80	13.80	19.00	21.00
38	0	1	0	1	14.80	14.80	19.00	21.00
39	0	0	0.6	0.6	15.40	15.40	19.00	21.00
40	1	1	0.2	0.2	15.60	15.60	19.00	21.00
41	1	1	0.2	0.2	15.80	15.80	19.00	21.00
42	0	0	0.6	0.6	16.40	16.40	19.00	21.00
43	1	0	1	0	17.40	16.40	19.00	21.00
44	0	1	0	1	17.40	17.40	19.00	21.00
45	0	1	0	1	17.40	18.40	19.00	21.00
46	0	0	0.6	0.6	18.00	19.00	19.00	21.00
47	1	1	0.2	0.2	18.20	19.20	19.00	21.00
48	1	1	0.2	0.2	18.40	19.40	19.00	21.00
49	0	1	0	1	18.40	20.40	19.00	21.00
50	0	0	0.6	0.6	19.00	21.00	19.00	21.00
