ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	27.00	26.00
2	0	0	0.6	0.6	1.60	0.60	27.00	26.00
3	0	0	0.6	0.6	2.20	1.20	27.00	26.00
4	0	0	0.6	0.6	2.80	1.80	27.00	26.00
5	0	0	0.6	0.6	3.40	2.40	27.00	26.00
6	0	0	0.6	0.6	4.00	3.00	27.00	26.00
7	0	0	0.6	0.6	4.60	3.60	27.00	26.00
8	0	0	0.6	0.6	5.20	4.20	27.00	26.00
9	0	1	0	1	5.20	5.20	27.00	26.00
10	0	0	0.6	0.6	5.80	5.80	27.00	26.00
11	0	0	0.6	0.6	6.40	6.40	27.00	26.00
12	0	0	0.6	0.6	7.00	7.00	27.00	26.00
13	0	0	0.6	0.6	7.60	7.60	27.00	26.00
14	0	0	0.6	0.6	8.20	8.20	27.00	26.00
15	0	0	0.6	0.6	8.80	8.80	27.00	26.00
16	0	0	0.6	0.6	9.40	9.40	27.00	26.00
17	0	0	0.6	0.6	10.00	10.00	27.00	26.00
18	1	0	1	0	11.00	10.00	27.00	26.00
19	0	1	0	1	11.00	11.00	27.00	26.00
20	1	0	1	0	12.00	11.00	27.00	26.00
21	0	1	0	1	12.00	12.00	27.00	26.00
22	1	0	1	0	13.00	12.00	27.00	26.00
23	0	1	0	1	13.00	13.00	27.00	26.00
24	1	0	1	0	14.00	13.00	27.00	26.00
25	0	1	0	1	14.00	14.00	27.00	26.00
26	1	0	1	0	15.00	14.00	27.00	26.00
27	0	1	0	1	15.00	15.00	27.00	26.00
28	1	0	1	0	16.00	15.00	27.00	26.00
29	0	1	0	1	16.00	16.00	27.00	26.00
30	1	0	1	0	17.00	16.00	27.00	26.00
31	0	1	0	1	17.00	17.00	27.00	26.00
32	1	0	1	0	18.00	17.00	27.00	26.00
33	0	1	0	1	18.00	18.00	27.00	26.00
34	1	0	1	0	19.00	18.00	27.00	26.00
35	0	1	0	1	19.00	19.00	27.00	26.00
36	1	0	1	0	20.00	19.00	27.00	26.00
37	0	1	0	1	20.00	20.00	27.00	26.00
38	1	0	1	0	21.00	20.00	27.00	26.00
39	0	1	0	1	21.00	21.00	27.00	26.00
40	1	0	1	0	22.00	21.00	27.00	26.00
41	0	1	0	1	22.00	22.00	27.00	26.00
42	1	0	1	0	23.00	22.00	27.00	26.00
43	0	1	0	1	23.00	23.00	27.00	26.00
44	1	0	1	0	24.00	23.00	27.00	26.00
45	0	1	0	1	24.00	24.00	27.00	26.00
46	1	0	1	0	25.00	24.00	27.00	26.00
47	0	1	0	1	25.00	25.00	27.00	26.00
48	1	0	1	0	26.00	25.00	27.00	26.00
49	0	1	0	1	26.00	26.00	27.00	26.00
50	1	0	1	0	27.00	26.00	27.00	26.00
