ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	15.40	23.40
2	0	0	0.6	0.6	0.80	0.80	15.40	23.40
3	0	1	0	1	0.80	1.80	15.40	23.40
4	0	0	0.6	0.6	1.40	2.40	15.40	23.40
5	1	1	0.2	0.2	1.60	2.60	15.40	23.40
6	1	1	0.2	0.2	1.80	2.80	15.40	23.40
7	0	0	0.6	0.6	2.40	3.40	15.40	23.40
8	0	1	0	1	2.40	4.40	15.40	23.40
9	0	0	0.6	0.6	3.00	5.00	15.40	23.40
10	1	1	0.2	0.2	3.20	5.20	15.40	23.40
11	1	1	0.2	0.2	3.40	5.40	15.40	23.40
12	0	0	0.6	0.6	4.00	6.00	15.40	23.40
13	0	1	0	1	4.00	7.00	15.40	23.40
14	0	0	0.6	0.6	4.60	7.60	15.40	23.40
15	1	1	0.2	0.2	4.80	7.80	15.40	23.40
16	1	1	0.2	0.2	5.00	8.00	15.40	23.40
17	1	0	1	0	6.00	8.00	15.40	23.40
18	0	0	0.6	0.6	6.60	8.60	15.40	23.40
19	1	1	0.2	0.2	6.80	8.80	15.40	23.40
20	1	1	0.2	0.2	7.00	9.00	15.40	23.40
21	0	0	0.6	0.6	7.60	9.60	15.40	23.40
22	1	1	0.2	0.2	7.80	9.80	15.40	23.40
23	1	1	0.2	0.2	8.00	10.00	15.40	23.40
24	0	0	0.6	0.6	8.60	10.60	15.40	23.40
25	1	1	0.2	0.2	8.80	10.80	15.40	23.40
26	1	1	0.2	0.2	9.00	11.00	15.40	23.40
27	0	0	0.6	0.6	9.60	11.60	15.40	23.40
28	1	1	0.2	0.2	9.80	11.80	15.40	23.40
29	1	1	0.2	0.2	10.00	12.00	15.40	23.40
30	0	0	0.6	0.6	10.60	12.60	15.40	23.40
31	1	1	0.2	0.2	10.80	12.80	15.40	23.40
32	1	1	0.2	0.2	11.00	13.00	15.40	23.40
33	0	0	0.6	0.6	11.60	13.60	15.40	23.40
34	1	1	0.2	0.2	11.80	13.80	15.40	23.40
35	1	1	0.2	0.2	12.00	14.00	15.40	23.40
36	0	0	0.6	0.6	12.60	14.60	15.40	23.40
37	1	1	0.2	0.2	12.80	14.80	15.40	23.40
38	1	1	0.2	0.2	13.00	15.00	15.40	23.40
39	0	0	0.6	0.6	13.60	15.60	15.40	23.40
40	1	1	0.2	0.2	13.80	15.80	15.40	23.40
41	0	1	0	1	13.80	16.80	15.40	23.40
42	0	0	0.6	0.6	14.40	17.40	15.40	23.40
43	1	1	0.2	0.2	14.60	17.60	15.40	23.40
44	1	1	0.2	0.2	14.80	17.80	15.40	23.40
45	0	1	0	1	14.80	18.80	15.40	23.40
46	0	1	0	1	14.80	19.80	15.40	23.40
47	0	1	0	1	14.80	20.80	15.40	23.40
48	0	1	0	1	14.80	21.80	15.40	23.40
49	0	1	0	1	14.80	22.80	15.40	23.40
50	0	0	0.6	0.6	15.40	23.40	15.40	23.40
