ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	16.40	25.40
2	0	0	0.6	0.6	1.20	1.20	16.40	25.40
3	1	1	0.2	0.2	1.40	1.40	16.40	25.40
4	1	1	0.2	0.2	1.60	1.60	16.40	25.40
5	0	0	0.6	0.6	2.20	2.20	16.40	25.40
6	1	1	0.2	0.2	2.40	2.40	16.40	25.40
7	1	1	0.2	0.2	2.60	2.60	16.40	25.40
8	0	0	0.6	0.6	3.20	3.20	16.40	25.40
9	0	1	0	1	3.20	4.20	16.40	25.40
10	0	0	0.6	0.6	3.80	4.80	16.40	25.40
11	1	1	0.2	0.2	4.00	5.00	16.40	25.40
12	1	1	0.2	0.2	4.20	5.20	16.40	25.40
13	0	0	0.6	0.6	4.80	5.80	16.40	25.40
14	0	1	0	1	4.80	6.80	16.40	25.40
15	0	0	0.6	0.6	5.40	7.40	16.40	25.40
16	1	1	0.2	0.2	5.60	7.60	16.40	25.40
17	1	1	0.2	0.2	5.80	7.80	16.40	25.40
18	0	0	0.6	0.6	6.40	8.40	16.40	25.40
19	0	1	0	1	6.40	9.40	16.40	25.40
20	0	0	0.6	0.6	7.00	10.00	16.40	25.40
21	1	1	0.2	0.2	7.20	10.20	16.40	25.40
22	1	1	0.2	0.2	7.40	10.40	16.40	25.40
23	1	0	1	0	8.40	10.40	16.40	25.40
24	0	0	0.6	0.6	9.00	11.00	16.40	25.40
25	1	1	0.2	0.2	9.20	11.20	16.40	25.40
26	1	1	0.2	0.2	9.40	11.40	16.40	25.40
27	0	0	0.6	0.6	10.00	12.00	16.40	25.40
28	1	1	0.2	0.2	10.20	12.20	16.40	25.40
29	1	1	0.2	0.2	10.40	12.40	16.40	25.40
30	0	0	0.6	0.6	11.00	13.00	16.40	25.40
31	1	1	0.2	0.2	11.20	13.20	16.40	25.40
32	1	1	0.2	0.2	11.40	13.40	16.40	25.40
33	0	0	0.6	0.6	12.00	14.00	16.40	25.40
34	1	1	0.2	0.2	12.20	14.20	16.40	25.40
35	1	1	0.2	0.2	12.40	14.40	16.40	25.40
36	0	0	0.6	0.6	13.00	15.00	16.40	25.40
37	1	1	0.2	0.2	13.20	15.20	16.40	25.40
38	1	0	1	0	14.20	15.20	16.40	25.40
39	0	1	0	1	14.20	16.20	16.40	25.40
40	0	0	0.6	0.6	14.80	16.80	16.40	25.40
41	1	0	1	0	15.80	16.80	16.40	25.40
42	0	1	0	1	15.80	17.80	16.40	25.40
43	0	1	0	1	15.80	18.80	16.40	25.40
44	0	1	0	1	15.80	19.80	16.40	25.40
45	0	1	0	1	15.80	20.80	16.40	25.40
46	0	1	0	1	15.80	21.80	16.40	25.40
47	0	1	0	1	15.80	22.80	16.40	25.40
48	0	1	0	1	15.80	23.80	16.40	25.40
49	0	1	0	1	15.80	24.80	16.40	25.40
50	0	0	0.6	0.6	16.40	25.40	16.40	25.40
