ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	26.00	21.00
2	0	1	0	1	0.20	1.20	26.00	21.00
3	1	1	0.2	0.2	0.40	1.40	26.00	21.00
4	0	0	0.6	0.6	1.00	2.00	26.00	21.00
5	0	1	0	1	1.00	3.00	26.00	21.00
6	1	0	1	0	2.00	3.00	26.00	21.00
7	0	1	0	1	2.00	4.00	26.00	21.00
8	1	0	1	0	3.00	4.00	26.00	21.00
9	1	1	0.2	0.2	3.20	4.20	26.00	21.00
10	1	1	0.2	0.2	3.40	4.40	26.00	21.00
11	1	0	1	0	4.40	4.40	26.00	21.00
12	1	0	1	0	5.40	4.40	26.00	21.00
13	1	1	0.2	0.2	5.60	4.60	26.00	21.00
14	1	1	0.2	0.2	5.80	4.80	26.00	21.00
15	1	0	1	0	6.80	4.80	26.00	21.00
16	1	0	1	0	7.80	4.80	26.00	21.00
17	1	1	0.2	0.2	8.00	5.00	26.00	21.00
18	1	1	0.2	0.2	8.20	5.20	26.00	21.00
19	0	1	0	1	8.20	6.20	26.00	21.00
20	1	1	0.2	0.2	8.40	6.40	26.00	21.00
21	1	0	1	0	9.40	6.40	26.00	21.00
22	1	0	1	0	10.40	6.40	26.00	21.00
23	1	1	0.2	0.2	10.60	6.60	26.00	21.00
24	1	1	0.2	0.2	10.80	6.80	26.00	21.00
25	1	1	0.2	0.2	11.00	7.00	26.00	21.00
26	1	0	1	0	12.00	7.00	26.00	21.00
27	1	1	0.2	0.2	12.20	7.20	26.00	21.00
28	0	0	0.6	0.6	12.80	7.80	26.00	21.00
29	0	0	0.6	0.6	13.40	8.40	26.00	21.00
30	0	0	0.6	0.6	14.00	9.00	26.00	21.00
31	0	0	0.6	0.6	14.60	9.60	26.00	21.00
32	0	0	0.6	0.6	15.20	10.20	26.00	21.00
33	0	0	0.6	0.6	15.80	10.80	26.00	21.00
34	0	0	0.6	0.6	16.40	11.40	26.00	21.00
35	0	0	0.6	0.6	17.00	12.00	26.00	21.00
36	0	0	0.6	0.6	17.60	12.60	26.00	21.00
37	0	0	0.6	0.6	18.20	13.20	26.00	21.00
38	0	0	0.6	0.6	18.80	13.80	26.00	21.00
39	0	0	0.6	0.6	19.40	14.40	26.00	21.00
40	0	0	0.6	0.6	20.00	15.00	26.00	21.00
41	0	0	0.6	0.6	20.60	15.60	26.00	21.00
42	0	0	0.6	0.6	21.20	16.20	26.00	21.00
43	0	0	0.6	0.6	21.80	16.80	26.00	21.00
44	0	0	0.6	0.6	22.40	17.40	26.00	21.00
45	0	0	0.6	0.6	23.00	18.00	26.00	21.00
46	0	0	0.6	0.6	23.60	18.60	26.00	21.00
47	0	0	0.6	0.6	24.20	19.20	26.00	21.00
48	0	0	0.6	0.6	24.80	19.80	26.00	21.00
49	0	0	0.6	0.6	25.40	20.40	26.00	21.00
50	0	0	0.6	0.6	26.00	21.00	26.00	21.00
