ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	25.00	23.00
2	0	0	0.6	0.6	0.80	0.80	25.00	23.00
3	1	0	1	0	1.80	0.80	25.00	23.00
4	0	1	0	1	1.80	1.80	25.00	23.00
5	0	0	0.6	0.6	2.40	2.40	25.00	23.00
6	0	0	0.6	0.6	3.00	3.00	25.00	23.00
7	0	1	0	1	3.00	4.00	25.00	23.00
8	1	1	0.2	0.2	3.20	4.20	25.00	23.00
9	0	1	0	1	3.20	5.20	25.00	23.00
10	1	0	1	0	4.20	5.20	25.00	23.00
11	1	0	1	0	5.20	5.20	25.00	23.00
12	1	1	0.2	0.2	5.40	5.40	25.00	23.00
13	1	1	0.2	0.2	5.60	5.60	25.00	23.00
14	0	1	0	1	5.60	6.60	25.00	23.00
15	1	1	0.2	0.2	5.80	6.80	25.00	23.00
16	1	0	1	0	6.80	6.80	25.00	23.00
17	1	1	0.2	0.2	7.00	7.00	25.00	23.00
18	1	1	0.2	0.2	7.20	7.20	25.00	23.00
19	0	1	0	1	7.20	8.20	25.00	23.00
20	1	1	0.2	0.2	7.40	8.40	25.00	23.00
21	1	0	1	0	8.40	8.40	25.00	23.00
22	1	1	0.2	0.2	8.60	8.60	25.00	23.00
23	1	0	1	0	9.60	8.60	25.00	23.00
24	1	1	0.2	0.2	9.80	8.80	25.00	23.00
25	1	1	0.2	0.2	10.00	9.00	25.00	23.00
26	1	0	1	0	11.00	9.00	25.00	23.00
27	1	1	0.2	0.2	11.20	9.20	25.00	23.00
28	0	0	0.6	0.6	11.80	9.80	25.00	23.00
29	0	0	0.6	0.6	12.40	10.40	25.00	23.00
30	0	0	0.6	0.6	13.00	11.00	25.00	23.00
31	0	0	0.6	0.6	13.60	11.60	25.00	23.00
32	0	0	0.6	0.6	14.20	12.20	25.00	23.00
33	0	0	0.6	0.6	14.80	12.80	25.00	23.00
34	0	0	0.6	0.6	15.40	13.40	25.00	23.00
35	0	0	0.6	0.6	16.00	14.00	25.00	23.00
36	0	0	0.6	0.6	16.60	14.60	25.00	23.00
37	0	0	0.6	0.6	17.20	15.20	25.00	23.00
38	0	0	0.6	0.6	17.80	15.80	25.00	23.00
39	0	0	0.6	0.6	18.40	16.40	25.00	23.00
40	0	0	0.6	0.6	19.00	17.00	25.00	23.00
41	0	0	0.6	0.6	19.60	17.60	25.00	23.00
42	0	0	0.6	0.6	20.20	18.20	25.00	23.00
43	0	0	0.6	0.6	20.80	18.80	25.00	23.00
44	0	0	0.6	0.6	21.40	19.40	25.00	23.00
45	0	0	0.6	0.6	22.00	20.00	25.00	23.00
46	0	0	0.6	0.6	22.60	20.60	25.00	23.00
47	0	0	0.6	0.6	23.20	21.20	25.00	23.00
48	0	0	0.6	0.6	23.80	21.80	25.00	23.00
49	0	0	0.6	0.6	24.40	22.40	25.00	23.00
50	0	0	0.6	0.6	25.00	23.00	25.00	23.00
