ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	17.60	18.60
2	1	1	0.2	0.2	0.40	0.40	17.60	18.60
3	0	1	0	1	0.40	1.40	17.60	18.60
4	1	1	0.2	0.2	0.60	1.60	17.60	18.60
5	0	1	0	1	0.60	2.60	17.60	18.60
6	1	1	0.2	0.2	0.80	2.80	17.60	18.60
7	1	1	0.2	0.2	1.00	3.00	17.60	18.60
8	1	0	1	0	2.00	3.00	17.60	18.60
9	1	1	0.2	0.2	2.20	3.20	17.60	18.60
10	1	1	0.2	0.2	2.40	3.40	17.60	18.60
11	0	1	0	1	2.40	4.40	17.60	18.60
12	1	1	0.2	0.2	2.60	4.60	17.60	18.60
13	1	1	0.2	0.2	2.80	4.80	17.60	18.60
14	1	1	0.2	0.2	3.00	5.00	17.60	18.60
15	1	0	1	0	4.00	5.00	17.60	18.60
16	1	1	0.2	0.2	4.20	5.20	17.60	18.60
17	1	0	1	0	5.20	5.20	17.60	18.60
18	1	1	0.2	0.2	5.40	5.40	17.60	18.60
19	0	1	0	1	5.40	6.40	17.60	18.60
20	1	1	0.2	0.2	5.60	6.60	17.60	18.60
21	1	0	1	0	6.60	6.60	17.60	18.60
22	1	0	1	0	7.60	6.60	17.60	18.60
23	0	1	0	1	7.60	7.60	17.60	18.60
24	1	0	1	0	8.60	7.60	17.60	18.60
25	0	1	0	1	8.60	8.60	17.60	18.60
26	1	0	1	0	9.60	8.60	17.60	18.60
27	0	1	0	1	9.60	9.60	17.60	18.60
28	1	0	1	0	10.60	9.60	17.60	18.60
29	0	1	0	1	10.60	10.60	17.60	18.60
30	1	0	1	0	11.60	10.60	17.60	18.60
31	0	1	0	1	11.60	11.60	17.60	18.60
32	1	0	1	0	12.60	11.60	17.60	18.60
33	0	1	0	1	12.60	12.60	17.60	18.60
34	1	0	1	0	13.60	12.60	17.60	18.60
35	0	1	0	1	13.60	13.60	17.60	18.60
36	1	0	1	0	14.60	13.60	17.60	18.60
37	0	1	0	1	14.60	14.60	17.60	18.60
38	1	1	0.2	0.2	14.80	14.80	17.60	18.60
39	0	1	0	1	14.80	15.80	17.60	18.60
40	1	1	0.2	0.2	15.00	16.00	17.60	18.60
41	0	1	0	1	15.00	17.00	17.60	18.60
42	1	1	0.2	0.2	15.20	17.20	17.60	18.60
43	1	1	0.2	0.2	15.40	17.40	17.60	18.60
44	1	1	0.2	0.2	15.60	17.60	17.60	18.60
45	1	1	0.2	0.2	15.80	17.80	17.60	18.60
46	1	1	0.2	0.2	16.00	18.00	17.60	18.60
47	1	1	0.2	0.2	16.20	18.20	17.60	18.60
48	1	1	0.2	0.2	16.40	18.40	17.60	18.60
49	1	1	0.2	0.2	16.60	18.60	17.60	18.60
50	1	0	1	0	17.60	18.60	17.60	18.60
