ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	27.00	28.00
2	0	1	0	1	1.00	1.00	27.00	28.00
3	1	0	1	0	2.00	1.00	27.00	28.00
4	0	1	0	1	2.00	2.00	27.00	28.00
5	1	0	1	0	3.00	2.00	27.00	28.00
6	0	1	0	1	3.00	3.00	27.00	28.00
7	0	0	0.6	0.6	3.60	3.60	27.00	28.00
8	0	0	0.6	0.6	4.20	4.20	27.00	28.00
9	0	1	0	1	4.20	5.20	27.00	28.00
10	1	0	1	0	5.20	5.20	27.00	28.00
11	0	0	0.6	0.6	5.80	5.80	27.00	28.00
12	0	1	0	1	5.80	6.80	27.00	28.00
13	1	0	1	0	6.80	6.80	27.00	28.00
14	0	1	0	1	6.80	7.80	27.00	28.00
15	0	0	0.6	0.6	7.40	8.40	27.00	28.00
16	0	1	0	1	7.40	9.40	27.00	28.00
17	1	0	1	0	8.40	9.40	27.00	28.00
18	0	1	0	1	8.40	10.40	27.00	28.00
19	1	0	1	0	9.40	10.40	27.00	28.00
20	0	0	0.6	0.6	10.00	11.00	27.00	28.00
21	0	1	0	1	10.00	12.00	27.00	28.00
22	1	0	1	0	11.00	12.00	27.00	28.00
23	1	1	0.2	0.2	11.20	12.20	27.00	28.00
24	1	1	0.2	0.2	11.40	12.40	27.00	28.00
25	0	0	0.6	0.6	12.00	13.00	27.00	28.00
26	0	0	0.6	0.6	12.60	13.60	27.00	28.00
27	0	0	0.6	0.6	13.20	14.20	27.00	28.00
28	0	0	0.6	0.6	13.80	14.80	27.00	28.00
29	0	0	0.6	0.6	14.40	15.40	27.00	28.00
30	0	0	0.6	0.6	15.00	16.00	27.00	28.00
31	0	0	0.6	0.6	15.60	16.60	27.00	28.00
32	0	0	0.6	0.6	16.20	17.20	27.00	28.00
33	0	0	0.6	0.6	16.80	17.80	27.00	28.00
34	0	0	0.6	0.6	17.40	18.40	27.00	28.00
35	0	0	0.6	0.6	18.00	19.00	27.00	28.00
36	0	0	0.6	0.6	18.60	19.60	27.00	28.00
37	0	0	0.6	0.6	19.20	20.20	27.00	28.00
38	0	0	0.6	0.6	19.80	20.80	27.00	28.00
39	0	0	0.6	0.6	20.40	21.40	27.00	28.00
40	0	0	0.6	0.6	21.00	22.00	27.00	28.00
41	0	0	0.6	0.6	21.60	22.60	27.00	28.00
42	0	0	0.6	0.6	22.20	23.20	27.00	28.00
43	0	0	0.6	0.6	22.80	23.80	27.00	28.00
44	0	0	0.6	0.6	23.40	24.40	27.00	28.00
45	0	0	0.6	0.6	24.00	25.00	27.00	28.00
46	0	0	0.6	0.6	24.60	25.60	27.00	28.00
47	0	0	0.6	0.6	25.20	26.20	27.00	28.00
48	0	0	0.6	0.6	25.80	26.80	27.00	28.00
49	0	0	0.6	0.6	26.40	27.40	27.00	28.00
50	0	0	0.6	0.6	27.00	28.00	27.00	28.00
