ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	27.00	29.00
2	1	0	1	0	1.00	1.00	27.00	29.00
3	0	1	0	1	1.00	2.00	27.00	29.00
4	1	0	1	0	2.00	2.00	27.00	29.00
5	0	1	0	1	2.00	3.00	27.00	29.00
6	1	0	1	0	3.00	3.00	27.00	29.00
7	0	1	0	1	3.00	4.00	27.00	29.00
8	1	1	0.2	0.2	3.20	4.20	27.00	29.00
9	0	1	0	1	3.20	5.20	27.00	29.00
10	1	1	0.2	0.2	3.40	5.40	27.00	29.00
11	1	1	0.2	0.2	3.60	5.60	27.00	29.00
12	0	0	0.6	0.6	4.20	6.20	27.00	29.00
13	0	0	0.6	0.6	4.80	6.80	27.00	29.00
14	0	0	0.6	0.6	5.40	7.40	27.00	29.00
15	0	0	0.6	0.6	6.00	8.00	27.00	29.00
16	0	0	0.6	0.6	6.60	8.60	27.00	29.00
17	0	0	0.6	0.6	7.20	9.20	27.00	29.00
18	0	0	0.6	0.6	7.80	9.80	27.00	29.00
19	0	0	0.6	0.6	8.40	10.40	27.00	29.00
20	0	0	0.6	0.6	9.00	11.00	27.00	29.00
21	0	0	0.6	0.6	9.60	11.60	27.00	29.00
22	0	0	0.6	0.6	10.20	12.20	27.00	29.00
23	0	0	0.6	0.6	10.80	12.80	27.00	29.00
24	0	0	0.6	0.6	11.40	13.40	27.00	29.00
25	0	0	0.6	0.6	12.00	14.00	27.00	29.00
26	0	0	0.6	0.6	12.60	14.60	27.00	29.00
27	0	0	0.6	0.6	13.20	15.20	27.00	29.00
28	0	0	0.6	0.6	13.80	15.80	27.00	29.00
29	0	0	0.6	0.6	14.40	16.40	27.00	29.00
30	0	0	0.6	0.6	15.00	17.00	27.00	29.00
31	0	0	0.6	0.6	15.60	17.60	27.00	29.00
32	0	0	0.6	0.6	16.20	18.20	27.00	29.00
33	0	0	0.6	0.6	16.80	18.80	27.00	29.00
34	0	0	0.6	0.6	17.40	19.40	27.00	29.00
35	0	0	0.6	0.6	18.00	20.00	27.00	29.00
36	0	0	0.6	0.6	18.60	20.60	27.00	29.00
37	0	0	0.6	0.6	19.20	21.20	27.00	29.00
38	0	0	0.6	0.6	19.80	21.80	27.00	29.00
39	0	0	0.6	0.6	20.40	22.40	27.00	29.00
40	0	0	0.6	0.6	21.00	23.00	27.00	29.00
41	0	0	0.6	0.6	21.60	23.60	27.00	29.00
42	0	0	0.6	0.6	22.20	24.20	27.00	29.00
43	0	0	0.6	0.6	22.80	24.80	27.00	29.00
44	0	0	0.6	0.6	23.40	25.40	27.00	29.00
45	0	0	0.6	0.6	24.00	26.00	27.00	29.00
46	0	0	0.6	0.6	24.60	26.60	27.00	29.00
47	0	0	0.6	0.6	25.20	27.20	27.00	29.00
48	0	0	0.6	0.6	25.80	27.80	27.00	29.00
49	0	0	0.6	0.6	26.40	28.40	27.00	29.00
50	0	0	0.6	0.6	27.00	29.00	27.00	29.00
