ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	20.00	19.00
2	1	0	1	0	1.20	0.20	20.00	19.00
3	1	1	0.2	0.2	1.40	0.40	20.00	19.00
4	1	1	0.2	0.2	1.60	0.60	20.00	19.00
5	1	1	0.2	0.2	1.80	0.80	20.00	19.00
6	1	0	1	0	2.80	0.80	20.00	19.00
7	1	1	0.2	0.2	3.00	1.00	20.00	19.00
8	0	1	0	1	3.00	2.00	20.00	19.00
9	1	1	0.2	0.2	3.20	2.20	20.00	19.00
10	1	0	1	0	4.20	2.20	20.00	19.00
11	1	0	1	0	5.20	2.20	20.00	19.00
12	1	1	0.2	0.2	5.40	2.40	20.00	19.00
13	1	1	0.2	0.2	5.60	2.60	20.00	19.00
14	0	1	0	1	5.60	3.60	20.00	19.00
15	1	1	0.2	0.2	5.80	3.80	20.00	19.00
16	0	1	0	1	5.80	4.80	20.00	19.00
17	1	1	0.2	0.2	6.00	5.00	20.00	19.00
18	1	1	0.2	0.2	6.20	5.20	20.00	19.00
19	0	1	0	1	6.20	6.20	20.00	19.00
20	1	1	0.2	0.2	6.40	6.40	20.00	19.00
21	0	1	0	1	6.40	7.40	20.00	19.00
22	1	0	1	0	7.40	7.40	20.00	19.00
23	0	0	0.6	0.6	8.00	8.00	20.00	19.00
24	0	1	0	1	8.00	9.00	20.00	19.00
25	1	0	1	0	9.00	9.00	20.00	19.00
26	0	0	0.6	0.6	9.60	9.60	20.00	19.00
27	1	1	0.2	0.2	9.80	9.80	20.00	19.00
28	0	1	0	1	9.80	10.80	20.00	19.00
29	1	0	1	0	10.80	10.80	20.00	19.00
30	1	1	0.2	0.2	11.00	11.00	20.00	19.00
31	1	0	1	0	12.00	11.00	20.00	19.00
32	1	1	0.2	0.2	12.20	11.20	20.00	19.00
33	1	1	0.2	0.2	12.40	11.40	20.00	19.00
34	0	1	0	1	12.40	12.40	20.00	19.00
35	1	1	0.2	0.2	12.60	12.60	20.00	19.00
36	1	1	0.2	0.2	12.80	12.80	20.00	19.00
37	1	1	0.2	0.2	13.00	13.00	20.00	19.00
38	1	0	1	0	14.00	13.00	20.00	19.00
39	0	1	0	1	14.00	14.00	20.00	19.00
40	1	0	1	0	15.00	14.00	20.00	19.00
41	0	1	0	1	15.00	15.00	20.00	19.00
42	1	0	1	0	16.00	15.00	20.00	19.00
43	0	1	0	1	16.00	16.00	20.00	19.00
44	1	0	1	0	17.00	16.00	20.00	19.00
45	0	1	0	1	17.00	17.00	20.00	19.00
46	1	0	1	0	18.00	17.00	20.00	19.00
47	0	1	0	1	18.00	18.00	20.00	19.00
48	1	0	1	0	19.00	18.00	20.00	19.00
49	0	1	0	1	19.00	19.00	20.00	19.00
50	1	0	1	0	20.00	19.00	20.00	19.00
