ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	15.00	25.00
2	1	0	1	0	1.60	0.60	15.00	25.00
3	1	0	1	0	2.60	0.60	15.00	25.00
4	1	1	0.2	0.2	2.80	0.80	15.00	25.00
5	0	1	0	1	2.80	1.80	15.00	25.00
6	0	1	0	1	2.80	2.80	15.00	25.00
7	1	1	0.2	0.2	3.00	3.00	15.00	25.00
8	0	1	0	1	3.00	4.00	15.00	25.00
9	1	1	0.2	0.2	3.20	4.20	15.00	25.00
10	0	1	0	1	3.20	5.20	15.00	25.00
11	1	1	0.2	0.2	3.40	5.40	15.00	25.00
12	0	1	0	1	3.40	6.40	15.00	25.00
13	1	0	1	0	4.40	6.40	15.00	25.00
14	1	1	0.2	0.2	4.60	6.60	15.00	25.00
15	1	0	1	0	5.60	6.60	15.00	25.00
16	1	1	0.2	0.2	5.80	6.80	15.00	25.00
17	1	1	0.2	0.2	6.00	7.00	15.00	25.00
18	1	0	1	0	7.00	7.00	15.00	25.00
19	0	1	0	1	7.00	8.00	15.00	25.00
20	1	0	1	0	8.00	8.00	15.00	25.00
21	0	1	0	1	8.00	9.00	15.00	25.00
22	1	0	1	0	9.00	9.00	15.00	25.00
23	0	1	0	1	9.00	10.00	15.00	25.00
24	1	0	1	0	10.00	10.00	15.00	25.00
25	0	1	0	1	10.00	11.00	15.00	25.00
26	1	0	1	0	11.00	11.00	15.00	25.00
27	0	1	0	1	11.00	12.00	15.00	25.00
28	1	0	1	0	12.00	12.00	15.00	25.00
29	0	1	0	1	12.00	13.00	15.00	25.00
30	1	0	1	0	13.00	13.00	15.00	25.00
31	0	1	0	1	13.00	14.00	15.00	25.00
32	1	1	0.2	0.2	13.20	14.20	15.00	25.00
33	1	1	0.2	0.2	13.40	14.40	15.00	25.00
34	0	1	0	1	13.40	15.40	15.00	25.00
35	1	1	0.2	0.2	13.60	15.60	15.00	25.00
36	1	1	0.2	0.2	13.80	15.80	15.00	25.00
37	1	1	0.2	0.2	14.00	16.00	15.00	25.00
38	0	1	0	1	14.00	17.00	15.00	25.00
39	0	1	0	1	14.00	18.00	15.00	25.00
40	0	1	0	1	14.00	19.00	15.00	25.00
41	0	1	0	1	14.00	20.00	15.00	25.00
42	1	1	0.2	0.2	14.20	20.20	15.00	25.00
43	1	1	0.2	0.2	14.40	20.40	15.00	25.00
44	0	1	0	1	14.40	21.40	15.00	25.00
45	1	1	0.2	0.2	14.60	21.60	15.00	25.00
46	0	1	0	1	14.60	22.60	15.00	25.00
47	0	1	0	1	14.60	23.60	15.00	25.00
48	1	1	0.2	0.2	14.80	23.80	15.00	25.00
49	1	1	0.2	0.2	15.00	24.00	15.00	25.00
50	0	1	0	1	15.00	25.00	15.00	25.00
