ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	19.00	19.00
2	0	0	0.6	0.6	1.20	1.20	19.00	19.00
3	1	1	0.2	0.2	1.40	1.40	19.00	19.00
4	1	1	0.2	0.2	1.60	1.60	19.00	19.00
5	0	0	0.6	0.6	2.20	2.20	19.00	19.00
6	1	1	0.2	0.2	2.40	2.40	19.00	19.00
7	1	1	0.2	0.2	2.60	2.60	19.00	19.00
8	0	0	0.6	0.6	3.20	3.20	19.00	19.00
9	1	1	0.2	0.2	3.40	3.40	19.00	19.00
10	1	1	0.2	0.2	3.60	3.60	19.00	19.00
11	0	0	0.6	0.6	4.20	4.20	19.00	19.00
12	0	1	0	1	4.20	5.20	19.00	19.00
13	0	0	0.6	0.6	4.80	5.80	19.00	19.00
14	1	1	0.2	0.2	5.00	6.00	19.00	19.00
15	1	1	0.2	0.2	5.20	6.20	19.00	19.00
16	0	0	0.6	0.6	5.80	6.80	19.00	19.00
17	0	1	0	1	5.80	7.80	19.00	19.00
18	0	0	0.6	0.6	6.40	8.40	19.00	19.00
19	1	1	0.2	0.2	6.60	8.60	19.00	19.00
20	1	1	0.2	0.2	6.80	8.80	19.00	19.00
21	1	0	1	0	7.80	8.80	19.00	19.00
22	0	0	0.6	0.6	8.40	9.40	19.00	19.00
23	1	1	0.2	0.2	8.60	9.60	19.00	19.00
24	1	1	0.2	0.2	8.80	9.80	19.00	19.00
25	0	0	0.6	0.6	9.40	10.40	19.00	19.00
26	1	1	0.2	0.2	9.60	10.60	19.00	19.00
27	1	1	0.2	0.2	9.80	10.80	19.00	19.00
28	0	0	0.6	0.6	10.40	11.40	19.00	19.00
29	1	1	0.2	0.2	10.60	11.60	19.00	19.00
30	1	1	0.2	0.2	10.80	11.80	19.00	19.00
31	0	0	0.6	0.6	11.40	12.40	19.00	19.00
32	1	1	0.2	0.2	11.60	12.60	19.00	19.00
33	1	1	0.2	0.2	11.80	12.80	19.00	19.00
34	0	0	0.6	0.6	12.40	13.40	19.00	19.00
35	1	1	0.2	0.2	12.60	13.60	19.00	19.00
36	1	1	0.2	0.2	12.80	13.80	19.00	19.00
37	0	0	0.6	0.6	13.40	14.40	19.00	19.00
38	1	1	0.2	0.2	13.60	14.60	19.00	19.00
39	1	1	0.2	0.2	13.80	14.80	19.00	19.00
40	0	0	0.6	0.6	14.40	15.40	19.00	19.00
41	1	1	0.2	0.2	14.60	15.60	19.00	19.00
42	1	1	0.2	0.2	14.80	15.80	19.00	19.00
43	0	0	0.6	0.6	15.40	16.40	19.00	19.00
44	1	1	0.2	0.2	15.60	16.60	19.00	19.00
45	1	1	0.2	0.2	15.80	16.80	19.00	19.00
46	0	0	0.6	0.6	16.40	17.40	19.00	19.00
47	0	1	0	1	16.40	18.40	19.00	19.00
48	1	0	1	0	17.40	18.40	19.00	19.00
49	1	0	1	0	18.40	18.40	19.00	19.00
50	0	0	0.6	0.6	19.00	19.00	19.00	19.00
