ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	25.00	28.00
2	1	0	1	0	1.00	1.00	25.00	28.00
3	0	1	0	1	1.00	2.00	25.00	28.00
4	0	0	0.6	0.6	1.60	2.60	25.00	28.00
5	1	0	1	0	2.60	2.60	25.00	28.00
6	0	1	0	1	2.60	3.60	25.00	28.00
7	0	0	0.6	0.6	3.20	4.20	25.00	28.00
8	0	0	0.6	0.6	3.80	4.80	25.00	28.00
9	0	0	0.6	0.6	4.40	5.40	25.00	28.00
10	0	0	0.6	0.6	5.00	6.00	25.00	28.00
11	0	0	0.6	0.6	5.60	6.60	25.00	28.00
12	0	0	0.6	0.6	6.20	7.20	25.00	28.00
13	0	0	0.6	0.6	6.80	7.80	25.00	28.00
14	0	0	0.6	0.6	7.40	8.40	25.00	28.00
15	0	1	0	1	7.40	9.40	25.00	28.00
16	0	0	0.6	0.6	8.00	10.00	25.00	28.00
17	0	1	0	1	8.00	11.00	25.00	28.00
18	1	0	1	0	9.00	11.00	25.00	28.00
19	0	1	0	1	9.00	12.00	25.00	28.00
20	1	1	0.2	0.2	9.20	12.20	25.00	28.00
21	0	1	0	1	9.20	13.20	25.00	28.00
22	1	1	0.2	0.2	9.40	13.40	25.00	28.00
23	1	1	0.2	0.2	9.60	13.60	25.00	28.00
24	0	1	0	1	9.60	14.60	25.00	28.00
25	1	1	0.2	0.2	9.80	14.80	25.00	28.00
26	1	0	1	0	10.80	14.80	25.00	28.00
27	1	0	1	0	11.80	14.80	25.00	28.00
28	1	1	0.2	0.2	12.00	15.00	25.00	28.00
29	1	0	1	0	13.00	15.00	25.00	28.00
30	0	1	0	1	13.00	16.00	25.00	28.00
31	0	0	0.6	0.6	13.60	16.60	25.00	28.00
32	0	0	0.6	0.6	14.20	17.20	25.00	28.00
33	0	0	0.6	0.6	14.80	17.80	25.00	28.00
34	0	0	0.6	0.6	15.40	18.40	25.00	28.00
35	0	0	0.6	0.6	16.00	19.00	25.00	28.00
36	0	0	0.6	0.6	16.60	19.60	25.00	28.00
37	0	0	0.6	0.6	17.20	20.20	25.00	28.00
38	0	0	0.6	0.6	17.80	20.80	25.00	28.00
39	0	0	0.6	0.6	18.40	21.40	25.00	28.00
40	0	0	0.6	0.6	19.00	22.00	25.00	28.00
41	0	0	0.6	0.6	19.60	22.60	25.00	28.00
42	0	0	0.6	0.6	20.20	23.20	25.00	28.00
43	0	0	0.6	0.6	20.80	23.80	25.00	28.00
44	0	0	0.6	0.6	21.40	24.40	25.00	28.00
45	0	0	0.6	0.6	22.00	25.00	25.00	28.00
46	0	0	0.6	0.6	22.60	25.60	25.00	28.00
47	0	0	0.6	0.6	23.20	26.20	25.00	28.00
48	0	0	0.6	0.6	23.80	26.80	25.00	28.00
49	0	0	0.6	0.6	24.40	27.40	25.00	28.00
50	0	0	0.6	0.6	25.00	28.00	25.00	28.00
