ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	16.00	22.00
2	0	0	0.6	0.6	1.20	1.20	16.00	22.00
3	1	1	0.2	0.2	1.40	1.40	16.00	22.00
4	1	1	0.2	0.2	1.60	1.60	16.00	22.00
5	0	0	0.6	0.6	2.20	2.20	16.00	22.00
6	1	1	0.2	0.2	2.40	2.40	16.00	22.00
7	1	1	0.2	0.2	2.60	2.60	16.00	22.00
8	0	0	0.6	0.6	3.20	3.20	16.00	22.00
9	1	1	0.2	0.2	3.40	3.40	16.00	22.00
10	1	1	0.2	0.2	3.60	3.60	16.00	22.00
11	0	0	0.6	0.6	4.20	4.20	16.00	22.00
12	1	1	0.2	0.2	4.40	4.40	16.00	22.00
13	1	1	0.2	0.2	4.60	4.60	16.00	22.00
14	0	0	0.6	0.6	5.20	5.20	16.00	22.00
15	0	1	0	1	5.20	6.20	16.00	22.00
16	0	0	0.6	0.6	5.80	6.80	16.00	22.00
17	1	1	0.2	0.2	6.00	7.00	16.00	22.00
18	1	1	0.2	0.2	6.20	7.20	16.00	22.00
19	1	0	1	0	7.20	7.20	16.00	22.00
20	0	0	0.6	0.6	7.80	7.80	16.00	22.00
21	1	1	0.2	0.2	8.00	8.00	16.00	22.00
22	1	0	1	0	9.00	8.00	16.00	22.00
23	0	1	0	1	9.00	9.00	16.00	22.00
24	0	1	0	1	9.00	10.00	16.00	22.00
25	0	1	0	1	9.00	11.00	16.00	22.00
26	0	0	0.6	0.6	9.60	11.60	16.00	22.00
27	1	1	0.2	0.2	9.80	11.80	16.00	22.00
28	1	1	0.2	0.2	10.00	12.00	16.00	22.00
29	0	0	0.6	0.6	10.60	12.60	16.00	22.00
30	1	1	0.2	0.2	10.80	12.80	16.00	22.00
31	1	1	0.2	0.2	11.00	13.00	16.00	22.00
32	0	0	0.6	0.6	11.60	13.60	16.00	22.00
33	1	1	0.2	0.2	11.80	13.80	16.00	22.00
34	1	1	0.2	0.2	12.00	14.00	16.00	22.00
35	0	0	0.6	0.6	12.60	14.60	16.00	22.00
36	1	1	0.2	0.2	12.80	14.80	16.00	22.00
37	1	1	0.2	0.2	13.00	15.00	16.00	22.00
38	0	0	0.6	0.6	13.60	15.60	16.00	22.00
39	1	1	0.2	0.2	13.80	15.80	16.00	22.00
40	1	1	0.2	0.2	14.00	16.00	16.00	22.00
41	0	0	0.6	0.6	14.60	16.60	16.00	22.00
42	1	1	0.2	0.2	14.80	16.80	16.00	22.00
43	1	1	0.2	0.2	15.00	17.00	16.00	22.00
44	0	1	0	1	15.00	18.00	16.00	22.00
45	0	0	0.6	0.6	15.60	18.60	16.00	22.00
46	1	1	0.2	0.2	15.80	18.80	16.00	22.00
47	1	1	0.2	0.2	16.00	19.00	16.00	22.00
48	0	1	0	1	16.00	20.00	16.00	22.00
49	0	1	0	1	16.00	21.00	16.00	22.00
50	0	1	0	1	16.00	22.00	16.00	22.00
