ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	17.40	36.40
2	0	0	0.6	0.6	1.60	0.60	17.40	36.40
3	1	0	1	0	2.60	0.60	17.40	36.40
4	1	0	1	0	3.60	0.60	17.40	36.40
5	0	0	0.6	0.6	4.20	1.20	17.40	36.40
6	0	0	0.6	0.6	4.80	1.80	17.40	36.40
7	0	0	0.6	0.6	5.40	2.40	17.40	36.40
8	0	1	0	1	5.40	3.40	17.40	36.40
9	0	0	0.6	0.6	6.00	4.00	17.40	36.40
10	0	0	0.6	0.6	6.60	4.60	17.40	36.40
11	0	0	0.6	0.6	7.20	5.20	17.40	36.40
12	0	0	0.6	0.6	7.80	5.80	17.40	36.40
13	0	0	0.6	0.6	8.40	6.40	17.40	36.40
14	0	0	0.6	0.6	9.00	7.00	17.40	36.40
15	0	0	0.6	0.6	9.60	7.60	17.40	36.40
16	0	0	0.6	0.6	10.20	8.20	17.40	36.40
17	0	0	0.6	0.6	10.80	8.80	17.40	36.40
18	0	0	0.6	0.6	11.40	9.40	17.40	36.40
19	0	0	0.6	0.6	12.00	10.00	17.40	36.40
20	0	0	0.6	0.6	12.60	10.60	17.40	36.40
21	0	0	0.6	0.6	13.20	11.20	17.40	36.40
22	0	0	0.6	0.6	13.80	11.80	17.40	36.40
23	0	0	0.6	0.6	14.40	12.40	17.40	36.40
24	0	0	0.6	0.6	15.00	13.00	17.40	36.40
25	0	0	0.6	0.6	15.60	13.60	17.40	36.40
26	0	0	0.6	0.6	16.20	14.20	17.40	36.40
27	0	1	0	1	16.20	15.20	17.40	36.40
28	0	1	0	1	16.20	16.20	17.40	36.40
29	0	1	0	1	16.20	17.20	17.40	36.40
30	0	1	0	1	16.20	18.20	17.40	36.40
31	0	1	0	1	16.20	19.20	17.40	36.40
32	0	1	0	1	16.20	20.20	17.40	36.40
33	0	1	0	1	16.20	21.20	17.40	36.40
34	0	1	0	1	16.20	22.20	17.40	36.40
35	0	1	0	1	16.20	23.20	17.40	36.40
36	0	1	0	1	16.20	24.20	17.40	36.40
37	0	1	0	1	16.20	25.20	17.40	36.40
38	0	1	0	1	16.20	26.20	17.40	36.40
39	0	1	0	1	16.20	27.20	17.40	36.40
40	0	1	0	1	16.20	28.20	17.40	36.40
41	0	1	0	1	16.20	29.20	17.40	36.40
42	0	1	0	1	16.20	30.20	17.40	36.40
43	0	1	0	1	16.20	31.20	17.40	36.40
44	0	1	0	1	16.20	32.20	17.40	36.40
45	0	1	0	1	16.20	33.20	17.40	36.40
46	0	1	0	1	16.20	34.20	17.40	36.40
47	0	1	0	1	16.20	35.20	17.40	36.40
48	1	1	0.2	0.2	16.40	35.40	17.40	36.40
49	1	0	1	0	17.40	35.40	17.40	36.40
50	0	1	0	1	17.40	36.40	17.40	36.40
