ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	29.00	26.00
2	1	0	1	0	1.00	1.00	29.00	26.00
3	0	1	0	1	1.00	2.00	29.00	26.00
4	1	0	1	0	2.00	2.00	29.00	26.00
5	0	0	0.6	0.6	2.60	2.60	29.00	26.00
6	0	1	0	1	2.60	3.60	29.00	26.00
7	1	0	1	0	3.60	3.60	29.00	26.00
8	1	0	1	0	4.60	3.60	29.00	26.00
9	1	0	1	0	5.60	3.60	29.00	26.00
10	1	1	0.2	0.2	5.80	3.80	29.00	26.00
11	1	1	0.2	0.2	6.00	4.00	29.00	26.00
12	0	0	0.6	0.6	6.60	4.60	29.00	26.00
13	0	0	0.6	0.6	7.20	5.20	29.00	26.00
14	1	0	1	0	8.20	5.20	29.00	26.00
15	1	1	0.2	0.2	8.40	5.40	29.00	26.00
16	1	1	0.2	0.2	8.60	5.60	29.00	26.00
17	0	0	0.6	0.6	9.20	6.20	29.00	26.00
18	0	0	0.6	0.6	9.80	6.80	29.00	26.00
19	0	0	0.6	0.6	10.40	7.40	29.00	26.00
20	0	0	0.6	0.6	11.00	8.00	29.00	26.00
21	0	0	0.6	0.6	11.60	8.60	29.00	26.00
22	0	0	0.6	0.6	12.20	9.20	29.00	26.00
23	0	0	0.6	0.6	12.80	9.80	29.00	26.00
24	0	0	0.6	0.6	13.40	10.40	29.00	26.00
25	0	0	0.6	0.6	14.00	11.00	29.00	26.00
26	0	0	0.6	0.6	14.60	11.60	29.00	26.00
27	0	0	0.6	0.6	15.20	12.20	29.00	26.00
28	0	0	0.6	0.6	15.80	12.80	29.00	26.00
29	0	0	0.6	0.6	16.40	13.40	29.00	26.00
30	0	0	0.6	0.6	17.00	14.00	29.00	26.00
31	0	0	0.6	0.6	17.60	14.60	29.00	26.00
32	0	0	0.6	0.6	18.20	15.20	29.00	26.00
33	0	0	0.6	0.6	18.80	15.80	29.00	26.00
34	0	0	0.6	0.6	19.40	16.40	29.00	26.00
35	0	0	0.6	0.6	20.00	17.00	29.00	26.00
36	0	0	0.6	0.6	20.60	17.60	29.00	26.00
37	0	0	0.6	0.6	21.20	18.20	29.00	26.00
38	0	0	0.6	0.6	21.80	18.80	29.00	26.00
39	0	0	0.6	0.6	22.40	19.40	29.00	26.00
40	0	0	0.6	0.6	23.00	20.00	29.00	26.00
41	0	0	0.6	0.6	23.60	20.60	29.00	26.00
42	0	0	0.6	0.6	24.20	21.20	29.00	26.00
43	0	0	0.6	0.6	24.80	21.80	29.00	26.00
44	0	0	0.6	0.6	25.40	22.40	29.00	26.00
45	0	0	0.6	0.6	26.00	23.00	29.00	26.00
46	0	0	0.6	0.6	26.60	23.60	29.00	26.00
47	0	0	0.6	0.6	27.20	24.20	29.00	26.00
48	0	0	0.6	0.6	27.80	24.80	29.00	26.00
49	0	0	0.6	0.6	28.40	25.40	29.00	26.00
50	0	0	0.6	0.6	29.00	26.00	29.00	26.00
