ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	27.80	27.80
2	0	1	0	1	1.00	1.00	27.80	27.80
3	1	0	1	0	2.00	1.00	27.80	27.80
4	0	1	0	1	2.00	2.00	27.80	27.80
5	0	0	0.6	0.6	2.60	2.60	27.80	27.80
6	0	1	0	1	2.60	3.60	27.80	27.80
7	1	0	1	0	3.60	3.60	27.80	27.80
8	0	1	0	1	3.60	4.60	27.80	27.80
9	1	0	1	0	4.60	4.60	27.80	27.80
10	0	1	0	1	4.60	5.60	27.80	27.80
11	1	0	1	0	5.60	5.60	27.80	27.80
12	0	1	0	1	5.60	6.60	27.80	27.80
13	1	0	1	0	6.60	6.60	27.80	27.80
14	0	1	0	1	6.60	7.60	27.80	27.80
15	1	0	1	0	7.60	7.60	27.80	27.80
16	0	1	0	1	7.60	8.60	27.80	27.80
17	1	0	1	0	8.60	8.60	27.80	27.80
18	0	1	0	1	8.60	9.60	27.80	27.80
19	1	0	1	0	9.60	9.60	27.80	27.80
20	0	1	0	1	9.60	10.60	27.80	27.80
21	1	0	1	0	10.60	10.60	27.80	27.80
22	0	1	0	1	10.60	11.60	27.80	27.80
23	1	0	1	0	11.60	11.60	27.80	27.80
24	0	0	0.6	0.6	12.20	12.20	27.80	27.80
25	0	0	0.6	0.6	12.80	12.80	27.80	27.80
26	0	0	0.6	0.6	13.40	13.40	27.80	27.80
27	0	0	0.6	0.6	14.00	14.00	27.80	27.80
28	0	0	0.6	0.6	14.60	14.60	27.80	27.80
29	0	0	0.6	0.6	15.20	15.20	27.80	27.80
30	0	0	0.6	0.6	15.80	15.80	27.80	27.80
31	0	0	0.6	0.6	16.40	16.40	27.80	27.80
32	0	0	0.6	0.6	17.00	17.00	27.80	27.80
33	0	0	0.6	0.6	17.60	17.60	27.80	27.80
34	0	0	0.6	0.6	18.20	18.20	27.80	27.80
35	0	0	0.6	0.6	18.80	18.80	27.80	27.80
36	0	0	0.6	0.6	19.40	19.40	27.80	27.80
37	0	0	0.6	0.6	20.00	20.00	27.80	27.80
38	0	0	0.6	0.6	20.60	20.60	27.80	27.80
39	0	0	0.6	0.6	21.20	21.20	27.80	27.80
40	0	0	0.6	0.6	21.80	21.80	27.80	27.80
41	0	0	0.6	0.6	22.40	22.40	27.80	27.80
42	0	0	0.6	0.6	23.00	23.00	27.80	27.80
43	0	0	0.6	0.6	23.60	23.60	27.80	27.80
44	0	0	0.6	0.6	24.20	24.20	27.80	27.80
45	0	0	0.6	0.6	24.80	24.80	27.80	27.80
46	0	0	0.6	0.6	25.40	25.40	27.80	27.80
47	0	0	0.6	0.6	26.00	26.00	27.80	27.80
48	0	0	0.6	0.6	26.60	26.60	27.80	27.80
49	0	0	0.6	0.6	27.20	27.20	27.80	27.80
50	0	0	0.6	0.6	27.80	27.80	27.80	27.80
