ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	24.00	17.00
2	0	0	0.6	0.6	1.60	0.60	24.00	17.00
3	0	0	0.6	0.6	2.20	1.20	24.00	17.00
4	0	1	0	1	2.20	2.20	24.00	17.00
5	0	1	0	1	2.20	3.20	24.00	17.00
6	0	0	0.6	0.6	2.80	3.80	24.00	17.00
7	0	1	0	1	2.80	4.80	24.00	17.00
8	1	0	1	0	3.80	4.80	24.00	17.00
9	1	0	1	0	4.80	4.80	24.00	17.00
10	0	0	0.6	0.6	5.40	5.40	24.00	17.00
11	1	1	0.2	0.2	5.60	5.60	24.00	17.00
12	1	1	0.2	0.2	5.80	5.80	24.00	17.00
13	0	0	0.6	0.6	6.40	6.40	24.00	17.00
14	1	1	0.2	0.2	6.60	6.60	24.00	17.00
15	1	0	1	0	7.60	6.60	24.00	17.00
16	0	0	0.6	0.6	8.20	7.20	24.00	17.00
17	1	1	0.2	0.2	8.40	7.40	24.00	17.00
18	1	1	0.2	0.2	8.60	7.60	24.00	17.00
19	0	0	0.6	0.6	9.20	8.20	24.00	17.00
20	1	1	0.2	0.2	9.40	8.40	24.00	17.00
21	1	1	0.2	0.2	9.60	8.60	24.00	17.00
22	0	0	0.6	0.6	10.20	9.20	24.00	17.00
23	1	1	0.2	0.2	10.40	9.40	24.00	17.00
24	1	1	0.2	0.2	10.60	9.60	24.00	17.00
25	0	0	0.6	0.6	11.20	10.20	24.00	17.00
26	0	1	0	1	11.20	11.20	24.00	17.00
27	0	0	0.6	0.6	11.80	11.80	24.00	17.00
28	1	1	0.2	0.2	12.00	12.00	24.00	17.00
29	1	1	0.2	0.2	12.20	12.20	24.00	17.00
30	1	0	1	0	13.20	12.20	24.00	17.00
31	0	0	0.6	0.6	13.80	12.80	24.00	17.00
32	1	1	0.2	0.2	14.00	13.00	24.00	17.00
33	1	1	0.2	0.2	14.20	13.20	24.00	17.00
34	0	0	0.6	0.6	14.80	13.80	24.00	17.00
35	1	1	0.2	0.2	15.00	14.00	24.00	17.00
36	1	1	0.2	0.2	15.20	14.20	24.00	17.00
37	0	0	0.6	0.6	15.80	14.80	24.00	17.00
38	1	1	0.2	0.2	16.00	15.00	24.00	17.00
39	1	1	0.2	0.2	16.20	15.20	24.00	17.00
40	1	0	1	0	17.20	15.20	24.00	17.00
41	1	0	1	0	18.20	15.20	24.00	17.00
42	1	0	1	0	19.20	15.20	24.00	17.00
43	0	0	0.6	0.6	19.80	15.80	24.00	17.00
44	1	1	0.2	0.2	20.00	16.00	24.00	17.00
45	1	1	0.2	0.2	20.20	16.20	24.00	17.00
46	1	0	1	0	21.20	16.20	24.00	17.00
47	1	0	1	0	22.20	16.20	24.00	17.00
48	1	0	1	0	23.20	16.20	24.00	17.00
49	0	0	0.6	0.6	23.80	16.80	24.00	17.00
50	1	1	0.2	0.2	24.00	17.00	24.00	17.00
