ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	18.60	18.60
2	0	0	0.6	0.6	1.20	1.20	18.60	18.60
3	1	0	1	0	2.20	1.20	18.60	18.60
4	0	0	0.6	0.6	2.80	1.80	18.60	18.60
5	0	1	0	1	2.80	2.80	18.60	18.60
6	0	1	0	1	2.80	3.80	18.60	18.60
7	0	0	0.6	0.6	3.40	4.40	18.60	18.60
8	0	0	0.6	0.6	4.00	5.00	18.60	18.60
9	1	0	1	0	5.00	5.00	18.60	18.60
10	0	0	0.6	0.6	5.60	5.60	18.60	18.60
11	1	1	0.2	0.2	5.80	5.80	18.60	18.60
12	1	1	0.2	0.2	6.00	6.00	18.60	18.60
13	0	1	0	1	6.00	7.00	18.60	18.60
14	0	0	0.6	0.6	6.60	7.60	18.60	18.60
15	1	1	0.2	0.2	6.80	7.80	18.60	18.60
16	1	1	0.2	0.2	7.00	8.00	18.60	18.60
17	0	0	0.6	0.6	7.60	8.60	18.60	18.60
18	1	1	0.2	0.2	7.80	8.80	18.60	18.60
19	1	1	0.2	0.2	8.00	9.00	18.60	18.60
20	0	0	0.6	0.6	8.60	9.60	18.60	18.60
21	1	1	0.2	0.2	8.80	9.80	18.60	18.60
22	1	1	0.2	0.2	9.00	10.00	18.60	18.60
23	0	0	0.6	0.6	9.60	10.60	18.60	18.60
24	1	1	0.2	0.2	9.80	10.80	18.60	18.60
25	1	1	0.2	0.2	10.00	11.00	18.60	18.60
26	0	0	0.6	0.6	10.60	11.60	18.60	18.60
27	1	1	0.2	0.2	10.80	11.80	18.60	18.60
28	1	1	0.2	0.2	11.00	12.00	18.60	18.60
29	0	0	0.6	0.6	11.60	12.60	18.60	18.60
30	1	1	0.2	0.2	11.80	12.80	18.60	18.60
31	1	1	0.2	0.2	12.00	13.00	18.60	18.60
32	0	0	0.6	0.6	12.60	13.60	18.60	18.60
33	1	1	0.2	0.2	12.80	13.80	18.60	18.60
34	1	1	0.2	0.2	13.00	14.00	18.60	18.60
35	0	0	0.6	0.6	13.60	14.60	18.60	18.60
36	1	1	0.2	0.2	13.80	14.80	18.60	18.60
37	1	1	0.2	0.2	14.00	15.00	18.60	18.60
38	0	0	0.6	0.6	14.60	15.60	18.60	18.60
39	1	1	0.2	0.2	14.80	15.80	18.60	18.60
40	1	1	0.2	0.2	15.00	16.00	18.60	18.60
41	0	0	0.6	0.6	15.60	16.60	18.60	18.60
42	1	1	0.2	0.2	15.80	16.80	18.60	18.60
43	1	1	0.2	0.2	16.00	17.00	18.60	18.60
44	0	0	0.6	0.6	16.60	17.60	18.60	18.60
45	1	1	0.2	0.2	16.80	17.80	18.60	18.60
46	1	0	1	0	17.80	17.80	18.60	18.60
47	1	1	0.2	0.2	18.00	18.00	18.60	18.60
48	1	1	0.2	0.2	18.20	18.20	18.60	18.60
49	1	1	0.2	0.2	18.40	18.40	18.60	18.60
50	1	1	0.2	0.2	18.60	18.60	18.60	18.60
