ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	17.00	27.00
2	0	0	0.6	0.6	1.20	1.20	17.00	27.00
3	0	1	0	1	1.20	2.20	17.00	27.00
4	0	0	0.6	0.6	1.80	2.80	17.00	27.00
5	1	0	1	0	2.80	2.80	17.00	27.00
6	1	0	1	0	3.80	2.80	17.00	27.00
7	0	0	0.6	0.6	4.40	3.40	17.00	27.00
8	1	0	1	0	5.40	3.40	17.00	27.00
9	0	1	0	1	5.40	4.40	17.00	27.00
10	0	0	0.6	0.6	6.00	5.00	17.00	27.00
11	1	1	0.2	0.2	6.20	5.20	17.00	27.00
12	1	1	0.2	0.2	6.40	5.40	17.00	27.00
13	0	0	0.6	0.6	7.00	6.00	17.00	27.00
14	1	1	0.2	0.2	7.20	6.20	17.00	27.00
15	1	1	0.2	0.2	7.40	6.40	17.00	27.00
16	0	0	0.6	0.6	8.00	7.00	17.00	27.00
17	1	1	0.2	0.2	8.20	7.20	17.00	27.00
18	0	1	0	1	8.20	8.20	17.00	27.00
19	0	0	0.6	0.6	8.80	8.80	17.00	27.00
20	1	1	0.2	0.2	9.00	9.00	17.00	27.00
21	1	1	0.2	0.2	9.20	9.20	17.00	27.00
22	0	0	0.6	0.6	9.80	9.80	17.00	27.00
23	0	1	0	1	9.80	10.80	17.00	27.00
24	1	0	1	0	10.80	10.80	17.00	27.00
25	0	0	0.6	0.6	11.40	11.40	17.00	27.00
26	0	1	0	1	11.40	12.40	17.00	27.00
27	0	0	0.6	0.6	12.00	13.00	17.00	27.00
28	1	1	0.2	0.2	12.20	13.20	17.00	27.00
29	1	1	0.2	0.2	12.40	13.40	17.00	27.00
30	0	0	0.6	0.6	13.00	14.00	17.00	27.00
31	1	1	0.2	0.2	13.20	14.20	17.00	27.00
32	1	1	0.2	0.2	13.40	14.40	17.00	27.00
33	0	1	0	1	13.40	15.40	17.00	27.00
34	0	1	0	1	13.40	16.40	17.00	27.00
35	0	1	0	1	13.40	17.40	17.00	27.00
36	0	0	0.6	0.6	14.00	18.00	17.00	27.00
37	1	1	0.2	0.2	14.20	18.20	17.00	27.00
38	1	1	0.2	0.2	14.40	18.40	17.00	27.00
39	0	1	0	1	14.40	19.40	17.00	27.00
40	0	1	0	1	14.40	20.40	17.00	27.00
41	0	1	0	1	14.40	21.40	17.00	27.00
42	0	0	0.6	0.6	15.00	22.00	17.00	27.00
43	1	1	0.2	0.2	15.20	22.20	17.00	27.00
44	1	1	0.2	0.2	15.40	22.40	17.00	27.00
45	0	0	0.6	0.6	16.00	23.00	17.00	27.00
46	1	0	1	0	17.00	23.00	17.00	27.00
47	0	1	0	1	17.00	24.00	17.00	27.00
48	0	1	0	1	17.00	25.00	17.00	27.00
49	0	1	0	1	17.00	26.00	17.00	27.00
50	0	1	0	1	17.00	27.00	17.00	27.00
