ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	16.60	17.60
2	0	0	0.6	0.6	0.60	1.60	16.60	17.60
3	1	1	0.2	0.2	0.80	1.80	16.60	17.60
4	1	1	0.2	0.2	1.00	2.00	16.60	17.60
5	0	0	0.6	0.6	1.60	2.60	16.60	17.60
6	1	1	0.2	0.2	1.80	2.80	16.60	17.60
7	1	1	0.2	0.2	2.00	3.00	16.60	17.60
8	0	0	0.6	0.6	2.60	3.60	16.60	17.60
9	1	1	0.2	0.2	2.80	3.80	16.60	17.60
10	1	1	0.2	0.2	3.00	4.00	16.60	17.60
11	0	0	0.6	0.6	3.60	4.60	16.60	17.60
12	1	1	0.2	0.2	3.80	4.80	16.60	17.60
13	1	1	0.2	0.2	4.00	5.00	16.60	17.60
14	0	0	0.6	0.6	4.60	5.60	16.60	17.60
15	1	1	0.2	0.2	4.80	5.80	16.60	17.60
16	1	1	0.2	0.2	5.00	6.00	16.60	17.60
17	0	0	0.6	0.6	5.60	6.60	16.60	17.60
18	1	1	0.2	0.2	5.80	6.80	16.60	17.60
19	1	1	0.2	0.2	6.00	7.00	16.60	17.60
20	0	0	0.6	0.6	6.60	7.60	16.60	17.60
21	1	1	0.2	0.2	6.80	7.80	16.60	17.60
22	1	1	0.2	0.2	7.00	8.00	16.60	17.60
23	0	0	0.6	0.6	7.60	8.60	16.60	17.60
24	1	1	0.2	0.2	7.80	8.80	16.60	17.60
25	1	1	0.2	0.2	8.00	9.00	16.60	17.60
26	0	0	0.6	0.6	8.60	9.60	16.60	17.60
27	1	1	0.2	0.2	8.80	9.80	16.60	17.60
28	1	1	0.2	0.2	9.00	10.00	16.60	17.60
29	0	0	0.6	0.6	9.60	10.60	16.60	17.60
30	1	1	0.2	0.2	9.80	10.80	16.60	17.60
31	1	1	0.2	0.2	10.00	11.00	16.60	17.60
32	0	0	0.6	0.6	10.60	11.60	16.60	17.60
33	1	1	0.2	0.2	10.80	11.80	16.60	17.60
34	1	1	0.2	0.2	11.00	12.00	16.60	17.60
35	0	0	0.6	0.6	11.60	12.60	16.60	17.60
36	1	1	0.2	0.2	11.80	12.80	16.60	17.60
37	1	1	0.2	0.2	12.00	13.00	16.60	17.60
38	0	0	0.6	0.6	12.60	13.60	16.60	17.60
39	1	1	0.2	0.2	12.80	13.80	16.60	17.60
40	1	1	0.2	0.2	13.00	14.00	16.60	17.60
41	0	0	0.6	0.6	13.60	14.60	16.60	17.60
42	1	1	0.2	0.2	13.80	14.80	16.60	17.60
43	1	1	0.2	0.2	14.00	15.00	16.60	17.60
44	0	0	0.6	0.6	14.60	15.60	16.60	17.60
45	1	1	0.2	0.2	14.80	15.80	16.60	17.60
46	1	1	0.2	0.2	15.00	16.00	16.60	17.60
47	0	0	0.6	0.6	15.60	16.60	16.60	17.60
48	1	1	0.2	0.2	15.80	16.80	16.60	17.60
49	1	1	0.2	0.2	16.00	17.00	16.60	17.60
50	0	0	0.6	0.6	16.60	17.60	16.60	17.60
