ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	27.60	24.60
2	1	1	0.2	0.2	1.20	0.20	27.60	24.60
3	1	1	0.2	0.2	1.40	0.40	27.60	24.60
4	0	1	0	1	1.40	1.40	27.60	24.60
5	1	1	0.2	0.2	1.60	1.60	27.60	24.60
6	0	0	0.6	0.6	2.20	2.20	27.60	24.60
7	0	1	0	1	2.20	3.20	27.60	24.60
8	1	0	1	0	3.20	3.20	27.60	24.60
9	0	0	0.6	0.6	3.80	3.80	27.60	24.60
10	0	0	0.6	0.6	4.40	4.40	27.60	24.60
11	0	0	0.6	0.6	5.00	5.00	27.60	24.60
12	0	0	0.6	0.6	5.60	5.60	27.60	24.60
13	0	0	0.6	0.6	6.20	6.20	27.60	24.60
14	0	0	0.6	0.6	6.80	6.80	27.60	24.60
15	0	0	0.6	0.6	7.40	7.40	27.60	24.60
16	0	0	0.6	0.6	8.00	8.00	27.60	24.60
17	0	0	0.6	0.6	8.60	8.60	27.60	24.60
18	0	0	0.6	0.6	9.20	9.20	27.60	24.60
19	0	0	0.6	0.6	9.80	9.80	27.60	24.60
20	0	0	0.6	0.6	10.40	10.40	27.60	24.60
21	0	0	0.6	0.6	11.00	11.00	27.60	24.60
22	0	0	0.6	0.6	11.60	11.60	27.60	24.60
23	0	0	0.6	0.6	12.20	12.20	27.60	24.60
24	0	0	0.6	0.6	12.80	12.80	27.60	24.60
25	0	0	0.6	0.6	13.40	13.40	27.60	24.60
26	0	0	0.6	0.6	14.00	14.00	27.60	24.60
27	0	0	0.6	0.6	14.60	14.60	27.60	24.60
28	0	0	0.6	0.6	15.20	15.20	27.60	24.60
29	0	0	0.6	0.6	15.80	15.80	27.60	24.60
30	0	0	0.6	0.6	16.40	16.40	27.60	24.60
31	0	0	0.6	0.6	17.00	17.00	27.60	24.60
32	0	0	0.6	0.6	17.60	17.60	27.60	24.60
33	0	0	0.6	0.6	18.20	18.20	27.60	24.60
34	0	0	0.6	0.6	18.80	18.80	27.60	24.60
35	0	0	0.6	0.6	19.40	19.40	27.60	24.60
36	0	0	0.6	0.6	20.00	20.00	27.60	24.60
37	0	0	0.6	0.6	20.60	20.60	27.60	24.60
38	0	0	0.6	0.6	21.20	21.20	27.60	24.60
39	0	0	0.6	0.6	21.80	21.80	27.60	24.60
40	1	0	1	0	22.80	21.80	27.60	24.60
41	1	0	1	0	23.80	21.80	27.60	24.60
42	1	1	0.2	0.2	24.00	22.00	27.60	24.60
43	1	0	1	0	25.00	22.00	27.60	24.60
44	0	1	0	1	25.00	23.00	27.60	24.60
45	1	0	1	0	26.00	23.00	27.60	24.60
46	1	1	0.2	0.2	26.20	23.20	27.60	24.60
47	1	0	1	0	27.20	23.20	27.60	24.60
48	1	1	0.2	0.2	27.40	23.40	27.60	24.60
49	1	1	0.2	0.2	27.60	23.60	27.60	24.60
50	0	1	0	1	27.60	24.60	27.60	24.60
