ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	18.40	17.40
2	0	0	0.6	0.6	0.60	1.60	18.40	17.40
3	0	0	0.6	0.6	1.20	2.20	18.40	17.40
4	1	1	0.2	0.2	1.40	2.40	18.40	17.40
5	1	1	0.2	0.2	1.60	2.60	18.40	17.40
6	1	1	0.2	0.2	1.80	2.80	18.40	17.40
7	0	0	0.6	0.6	2.40	3.40	18.40	17.40
8	1	1	0.2	0.2	2.60	3.60	18.40	17.40
9	1	1	0.2	0.2	2.80	3.80	18.40	17.40
10	0	0	0.6	0.6	3.40	4.40	18.40	17.40
11	1	1	0.2	0.2	3.60	4.60	18.40	17.40
12	1	1	0.2	0.2	3.80	4.80	18.40	17.40
13	0	0	0.6	0.6	4.40	5.40	18.40	17.40
14	1	0	1	0	5.40	5.40	18.40	17.40
15	0	0	0.6	0.6	6.00	6.00	18.40	17.40
16	1	1	0.2	0.2	6.20	6.20	18.40	17.40
17	1	1	0.2	0.2	6.40	6.40	18.40	17.40
18	0	1	0	1	6.40	7.40	18.40	17.40
19	0	0	0.6	0.6	7.00	8.00	18.40	17.40
20	1	1	0.2	0.2	7.20	8.20	18.40	17.40
21	1	1	0.2	0.2	7.40	8.40	18.40	17.40
22	0	0	0.6	0.6	8.00	9.00	18.40	17.40
23	1	1	0.2	0.2	8.20	9.20	18.40	17.40
24	1	1	0.2	0.2	8.40	9.40	18.40	17.40
25	0	0	0.6	0.6	9.00	10.00	18.40	17.40
26	1	1	0.2	0.2	9.20	10.20	18.40	17.40
27	1	1	0.2	0.2	9.40	10.40	18.40	17.40
28	0	0	0.6	0.6	10.00	11.00	18.40	17.40
29	1	1	0.2	0.2	10.20	11.20	18.40	17.40
30	1	1	0.2	0.2	10.40	11.40	18.40	17.40
31	0	0	0.6	0.6	11.00	12.00	18.40	17.40
32	1	1	0.2	0.2	11.20	12.20	18.40	17.40
33	1	1	0.2	0.2	11.40	12.40	18.40	17.40
34	0	0	0.6	0.6	12.00	13.00	18.40	17.40
35	1	1	0.2	0.2	12.20	13.20	18.40	17.40
36	1	1	0.2	0.2	12.40	13.40	18.40	17.40
37	0	0	0.6	0.6	13.00	14.00	18.40	17.40
38	1	1	0.2	0.2	13.20	14.20	18.40	17.40
39	1	1	0.2	0.2	13.40	14.40	18.40	17.40
40	0	0	0.6	0.6	14.00	15.00	18.40	17.40
41	1	1	0.2	0.2	14.20	15.20	18.40	17.40
42	1	1	0.2	0.2	14.40	15.40	18.40	17.40
43	0	0	0.6	0.6	15.00	16.00	18.40	17.40
44	1	1	0.2	0.2	15.20	16.20	18.40	17.40
45	1	1	0.2	0.2	15.40	16.40	18.40	17.40
46	0	0	0.6	0.6	16.00	17.00	18.40	17.40
47	1	1	0.2	0.2	16.20	17.20	18.40	17.40
48	1	1	0.2	0.2	16.40	17.40	18.40	17.40
49	1	0	1	0	17.40	17.40	18.40	17.40
50	1	0	1	0	18.40	17.40	18.40	17.40
