ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	18.00	19.00
2	0	0	0.6	0.6	1.60	0.60	18.00	19.00
3	1	0	1	0	2.60	0.60	18.00	19.00
4	0	1	0	1	2.60	1.60	18.00	19.00
5	0	0	0.6	0.6	3.20	2.20	18.00	19.00
6	1	1	0.2	0.2	3.40	2.40	18.00	19.00
7	1	1	0.2	0.2	3.60	2.60	18.00	19.00
8	0	0	0.6	0.6	4.20	3.20	18.00	19.00
9	1	1	0.2	0.2	4.40	3.40	18.00	19.00
10	1	1	0.2	0.2	4.60	3.60	18.00	19.00
11	0	0	0.6	0.6	5.20	4.20	18.00	19.00
12	0	1	0	1	5.20	5.20	18.00	19.00
13	0	0	0.6	0.6	5.80	5.80	18.00	19.00
14	1	1	0.2	0.2	6.00	6.00	18.00	19.00
15	1	1	0.2	0.2	6.20	6.20	18.00	19.00
16	1	0	1	0	7.20	6.20	18.00	19.00
17	0	0	0.6	0.6	7.80	6.80	18.00	19.00
18	1	1	0.2	0.2	8.00	7.00	18.00	19.00
19	1	1	0.2	0.2	8.20	7.20	18.00	19.00
20	0	0	0.6	0.6	8.80	7.80	18.00	19.00
21	1	1	0.2	0.2	9.00	8.00	18.00	19.00
22	1	1	0.2	0.2	9.20	8.20	18.00	19.00
23	0	0	0.6	0.6	9.80	8.80	18.00	19.00
24	0	1	0	1	9.80	9.80	18.00	19.00
25	1	1	0.2	0.2	10.00	10.00	18.00	19.00
26	0	0	0.6	0.6	10.60	10.60	18.00	19.00
27	1	1	0.2	0.2	10.80	10.80	18.00	19.00
28	1	1	0.2	0.2	11.00	11.00	18.00	19.00
29	0	0	0.6	0.6	11.60	11.60	18.00	19.00
30	1	1	0.2	0.2	11.80	11.80	18.00	19.00
31	1	1	0.2	0.2	12.00	12.00	18.00	19.00
32	0	0	0.6	0.6	12.60	12.60	18.00	19.00
33	1	1	0.2	0.2	12.80	12.80	18.00	19.00
34	1	1	0.2	0.2	13.00	13.00	18.00	19.00
35	0	0	0.6	0.6	13.60	13.60	18.00	19.00
36	1	1	0.2	0.2	13.80	13.80	18.00	19.00
37	1	1	0.2	0.2	14.00	14.00	18.00	19.00
38	0	0	0.6	0.6	14.60	14.60	18.00	19.00
39	1	1	0.2	0.2	14.80	14.80	18.00	19.00
40	1	1	0.2	0.2	15.00	15.00	18.00	19.00
41	0	0	0.6	0.6	15.60	15.60	18.00	19.00
42	1	1	0.2	0.2	15.80	15.80	18.00	19.00
43	1	1	0.2	0.2	16.00	16.00	18.00	19.00
44	0	1	0	1	16.00	17.00	18.00	19.00
45	0	0	0.6	0.6	16.60	17.60	18.00	19.00
46	1	1	0.2	0.2	16.80	17.80	18.00	19.00
47	1	1	0.2	0.2	17.00	18.00	18.00	19.00
48	0	0	0.6	0.6	17.60	18.60	18.00	19.00
49	1	1	0.2	0.2	17.80	18.80	18.00	19.00
50	1	1	0.2	0.2	18.00	19.00	18.00	19.00
