ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	30.00	25.00
2	0	0	0.6	0.6	1.60	0.60	30.00	25.00
3	0	0	0.6	0.6	2.20	1.20	30.00	25.00
4	0	0	0.6	0.6	2.80	1.80	30.00	25.00
5	0	0	0.6	0.6	3.40	2.40	30.00	25.00
6	0	0	0.6	0.6	4.00	3.00	30.00	25.00
7	0	0	0.6	0.6	4.60	3.60	30.00	25.00
8	0	0	0.6	0.6	5.20	4.20	30.00	25.00
9	0	0	0.6	0.6	5.80	4.80	30.00	25.00
10	0	0	0.6	0.6	6.40	5.40	30.00	25.00
11	0	0	0.6	0.6	7.00	6.00	30.00	25.00
12	0	0	0.6	0.6	7.60	6.60	30.00	25.00
13	0	0	0.6	0.6	8.20	7.20	30.00	25.00
14	0	0	0.6	0.6	8.80	7.80	30.00	25.00
15	0	0	0.6	0.6	9.40	8.40	30.00	25.00
16	0	0	0.6	0.6	10.00	9.00	30.00	25.00
17	0	0	0.6	0.6	10.60	9.60	30.00	25.00
18	0	0	0.6	0.6	11.20	10.20	30.00	25.00
19	0	0	0.6	0.6	11.80	10.80	30.00	25.00
20	0	0	0.6	0.6	12.40	11.40	30.00	25.00
21	0	0	0.6	0.6	13.00	12.00	30.00	25.00
22	0	0	0.6	0.6	13.60	12.60	30.00	25.00
23	0	0	0.6	0.6	14.20	13.20	30.00	25.00
24	0	0	0.6	0.6	14.80	13.80	30.00	25.00
25	0	0	0.6	0.6	15.40	14.40	30.00	25.00
26	0	0	0.6	0.6	16.00	15.00	30.00	25.00
27	0	0	0.6	0.6	16.60	15.60	30.00	25.00
28	0	0	0.6	0.6	17.20	16.20	30.00	25.00
29	0	0	0.6	0.6	17.80	16.80	30.00	25.00
30	0	0	0.6	0.6	18.40	17.40	30.00	25.00
31	0	0	0.6	0.6	19.00	18.00	30.00	25.00
32	0	0	0.6	0.6	19.60	18.60	30.00	25.00
33	1	1	0.2	0.2	19.80	18.80	30.00	25.00
34	0	0	0.6	0.6	20.40	19.40	30.00	25.00
35	0	0	0.6	0.6	21.00	20.00	30.00	25.00
36	1	1	0.2	0.2	21.20	20.20	30.00	25.00
37	1	1	0.2	0.2	21.40	20.40	30.00	25.00
38	0	0	0.6	0.6	22.00	21.00	30.00	25.00
39	0	0	0.6	0.6	22.60	21.60	30.00	25.00
40	1	0	1	0	23.60	21.60	30.00	25.00
41	1	1	0.2	0.2	23.80	21.80	30.00	25.00
42	1	1	0.2	0.2	24.00	22.00	30.00	25.00
43	0	0	0.6	0.6	24.60	22.60	30.00	25.00
44	0	0	0.6	0.6	25.20	23.20	30.00	25.00
45	0	0	0.6	0.6	25.80	23.80	30.00	25.00
46	0	0	0.6	0.6	26.40	24.40	30.00	25.00
47	0	0	0.6	0.6	27.00	25.00	30.00	25.00
48	1	0	1	0	28.00	25.00	30.00	25.00
49	1	0	1	0	29.00	25.00	30.00	25.00
50	1	0	1	0	30.00	25.00	30.00	25.00
