ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	27.20	27.20
2	1	0	1	0	1.00	1.00	27.20	27.20
3	0	1	0	1	1.00	2.00	27.20	27.20
4	0	0	0.6	0.6	1.60	2.60	27.20	27.20
5	1	0	1	0	2.60	2.60	27.20	27.20
6	0	1	0	1	2.60	3.60	27.20	27.20
7	0	0	0.6	0.6	3.20	4.20	27.20	27.20
8	0	0	0.6	0.6	3.80	4.80	27.20	27.20
9	0	0	0.6	0.6	4.40	5.40	27.20	27.20
10	0	0	0.6	0.6	5.00	6.00	27.20	27.20
11	0	0	0.6	0.6	5.60	6.60	27.20	27.20
12	0	0	0.6	0.6	6.20	7.20	27.20	27.20
13	0	0	0.6	0.6	6.80	7.80	27.20	27.20
14	0	0	0.6	0.6	7.40	8.40	27.20	27.20
15	0	1	0	1	7.40	9.40	27.20	27.20
16	0	0	0.6	0.6	8.00	10.00	27.20	27.20
17	1	1	0.2	0.2	8.20	10.20	27.20	27.20
18	1	0	1	0	9.20	10.20	27.20	27.20
19	1	1	0.2	0.2	9.40	10.40	27.20	27.20
20	1	1	0.2	0.2	9.60	10.60	27.20	27.20
21	1	1	0.2	0.2	9.80	10.80	27.20	27.20
22	1	0	1	0	10.80	10.80	27.20	27.20
23	1	1	0.2	0.2	11.00	11.00	27.20	27.20
24	0	0	0.6	0.6	11.60	11.60	27.20	27.20
25	0	0	0.6	0.6	12.20	12.20	27.20	27.20
26	0	0	0.6	0.6	12.80	12.80	27.20	27.20
27	0	0	0.6	0.6	13.40	13.40	27.20	27.20
28	0	0	0.6	0.6	14.00	14.00	27.20	27.20
29	0	0	0.6	0.6	14.60	14.60	27.20	27.20
30	0	0	0.6	0.6	15.20	15.20	27.20	27.20
31	0	0	0.6	0.6	15.80	15.80	27.20	27.20
32	0	0	0.6	0.6	16.40	16.40	27.20	27.20
33	0	0	0.6	0.6	17.00	17.00	27.20	27.20
34	0	0	0.6	0.6	17.60	17.60	27.20	27.20
35	0	0	0.6	0.6	18.20	18.20	27.20	27.20
36	0	0	0.6	0.6	18.80	18.80	27.20	27.20
37	0	0	0.6	0.6	19.40	19.40	27.20	27.20
38	0	0	0.6	0.6	20.00	20.00	27.20	27.20
39	0	0	0.6	0.6	20.60	20.60	27.20	27.20
40	0	0	0.6	0.6	21.20	21.20	27.20	27.20
41	0	0	0.6	0.6	21.80	21.80	27.20	27.20
42	0	0	0.6	0.6	22.40	22.40	27.20	27.20
43	0	0	0.6	0.6	23.00	23.00	27.20	27.20
44	0	0	0.6	0.6	23.60	23.60	27.20	27.20
45	0	0	0.6	0.6	24.20	24.20	27.20	27.20
46	0	0	0.6	0.6	24.80	24.80	27.20	27.20
47	0	0	0.6	0.6	25.40	25.40	27.20	27.20
48	0	0	0.6	0.6	26.00	26.00	27.20	27.20
49	0	0	0.6	0.6	26.60	26.60	27.20	27.20
50	0	0	0.6	0.6	27.20	27.20	27.20	27.20
