ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	16.80	19.80
2	0	0	0.6	0.6	0.60	1.60	16.80	19.80
3	1	0	1	0	1.60	1.60	16.80	19.80
4	0	0	0.6	0.6	2.20	2.20	16.80	19.80
5	1	1	0.2	0.2	2.40	2.40	16.80	19.80
6	1	1	0.2	0.2	2.60	2.60	16.80	19.80
7	0	1	0	1	2.60	3.60	16.80	19.80
8	0	0	0.6	0.6	3.20	4.20	16.80	19.80
9	1	1	0.2	0.2	3.40	4.40	16.80	19.80
10	1	1	0.2	0.2	3.60	4.60	16.80	19.80
11	0	0	0.6	0.6	4.20	5.20	16.80	19.80
12	1	0	1	0	5.20	5.20	16.80	19.80
13	0	0	0.6	0.6	5.80	5.80	16.80	19.80
14	1	1	0.2	0.2	6.00	6.00	16.80	19.80
15	1	1	0.2	0.2	6.20	6.20	16.80	19.80
16	0	0	0.6	0.6	6.80	6.80	16.80	19.80
17	1	0	1	0	7.80	6.80	16.80	19.80
18	0	1	0	1	7.80	7.80	16.80	19.80
19	0	1	0	1	7.80	8.80	16.80	19.80
20	0	1	0	1	7.80	9.80	16.80	19.80
21	0	0	0.6	0.6	8.40	10.40	16.80	19.80
22	1	1	0.2	0.2	8.60	10.60	16.80	19.80
23	1	1	0.2	0.2	8.80	10.80	16.80	19.80
24	0	0	0.6	0.6	9.40	11.40	16.80	19.80
25	1	1	0.2	0.2	9.60	11.60	16.80	19.80
26	1	1	0.2	0.2	9.80	11.80	16.80	19.80
27	0	0	0.6	0.6	10.40	12.40	16.80	19.80
28	1	1	0.2	0.2	10.60	12.60	16.80	19.80
29	1	1	0.2	0.2	10.80	12.80	16.80	19.80
30	0	0	0.6	0.6	11.40	13.40	16.80	19.80
31	1	1	0.2	0.2	11.60	13.60	16.80	19.80
32	1	1	0.2	0.2	11.80	13.80	16.80	19.80
33	0	0	0.6	0.6	12.40	14.40	16.80	19.80
34	1	1	0.2	0.2	12.60	14.60	16.80	19.80
35	1	1	0.2	0.2	12.80	14.80	16.80	19.80
36	0	0	0.6	0.6	13.40	15.40	16.80	19.80
37	1	1	0.2	0.2	13.60	15.60	16.80	19.80
38	1	1	0.2	0.2	13.80	15.80	16.80	19.80
39	0	0	0.6	0.6	14.40	16.40	16.80	19.80
40	1	1	0.2	0.2	14.60	16.60	16.80	19.80
41	1	1	0.2	0.2	14.80	16.80	16.80	19.80
42	0	0	0.6	0.6	15.40	17.40	16.80	19.80
43	1	1	0.2	0.2	15.60	17.60	16.80	19.80
44	0	1	0	1	15.60	18.60	16.80	19.80
45	1	1	0.2	0.2	15.80	18.80	16.80	19.80
46	1	1	0.2	0.2	16.00	19.00	16.80	19.80
47	1	1	0.2	0.2	16.20	19.20	16.80	19.80
48	1	1	0.2	0.2	16.40	19.40	16.80	19.80
49	1	1	0.2	0.2	16.60	19.60	16.80	19.80
50	1	1	0.2	0.2	16.80	19.80	16.80	19.80
