ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	24.00	25.00
2	1	1	0.2	0.2	0.80	0.80	24.00	25.00
3	1	0	1	0	1.80	0.80	24.00	25.00
4	1	1	0.2	0.2	2.00	1.00	24.00	25.00
5	0	1	0	1	2.00	2.00	24.00	25.00
6	1	1	0.2	0.2	2.20	2.20	24.00	25.00
7	1	1	0.2	0.2	2.40	2.40	24.00	25.00
8	0	1	0	1	2.40	3.40	24.00	25.00
9	1	1	0.2	0.2	2.60	3.60	24.00	25.00
10	1	0	1	0	3.60	3.60	24.00	25.00
11	1	0	1	0	4.60	3.60	24.00	25.00
12	0	1	0	1	4.60	4.60	24.00	25.00
13	1	1	0.2	0.2	4.80	4.80	24.00	25.00
14	0	1	0	1	4.80	5.80	24.00	25.00
15	1	0	1	0	5.80	5.80	24.00	25.00
16	0	0	0.6	0.6	6.40	6.40	24.00	25.00
17	0	0	0.6	0.6	7.00	7.00	24.00	25.00
18	0	1	0	1	7.00	8.00	24.00	25.00
19	1	0	1	0	8.00	8.00	24.00	25.00
20	0	1	0	1	8.00	9.00	24.00	25.00
21	1	0	1	0	9.00	9.00	24.00	25.00
22	0	1	0	1	9.00	10.00	24.00	25.00
23	1	0	1	0	10.00	10.00	24.00	25.00
24	0	0	0.6	0.6	10.60	10.60	24.00	25.00
25	0	1	0	1	10.60	11.60	24.00	25.00
26	1	0	1	0	11.60	11.60	24.00	25.00
27	0	1	0	1	11.60	12.60	24.00	25.00
28	1	0	1	0	12.60	12.60	24.00	25.00
29	1	1	0.2	0.2	12.80	12.80	24.00	25.00
30	1	1	0.2	0.2	13.00	13.00	24.00	25.00
31	0	1	0	1	13.00	14.00	24.00	25.00
32	1	1	0.2	0.2	13.20	14.20	24.00	25.00
33	0	0	0.6	0.6	13.80	14.80	24.00	25.00
34	0	0	0.6	0.6	14.40	15.40	24.00	25.00
35	0	0	0.6	0.6	15.00	16.00	24.00	25.00
36	0	0	0.6	0.6	15.60	16.60	24.00	25.00
37	0	0	0.6	0.6	16.20	17.20	24.00	25.00
38	0	0	0.6	0.6	16.80	17.80	24.00	25.00
39	0	0	0.6	0.6	17.40	18.40	24.00	25.00
40	0	0	0.6	0.6	18.00	19.00	24.00	25.00
41	0	0	0.6	0.6	18.60	19.60	24.00	25.00
42	0	0	0.6	0.6	19.20	20.20	24.00	25.00
43	0	0	0.6	0.6	19.80	20.80	24.00	25.00
44	0	0	0.6	0.6	20.40	21.40	24.00	25.00
45	0	0	0.6	0.6	21.00	22.00	24.00	25.00
46	0	0	0.6	0.6	21.60	22.60	24.00	25.00
47	0	0	0.6	0.6	22.20	23.20	24.00	25.00
48	0	0	0.6	0.6	22.80	23.80	24.00	25.00
49	0	0	0.6	0.6	23.40	24.40	24.00	25.00
50	0	0	0.6	0.6	24.00	25.00	24.00	25.00
