ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	24.60	26.60
2	1	1	0.2	0.2	0.80	0.80	24.60	26.60
3	0	1	0	1	0.80	1.80	24.60	26.60
4	0	1	0	1	0.80	2.80	24.60	26.60
5	1	1	0.2	0.2	1.00	3.00	24.60	26.60
6	0	1	0	1	1.00	4.00	24.60	26.60
7	1	0	1	0	2.00	4.00	24.60	26.60
8	0	0	0.6	0.6	2.60	4.60	24.60	26.60
9	0	0	0.6	0.6	3.20	5.20	24.60	26.60
10	1	0	1	0	4.20	5.20	24.60	26.60
11	1	1	0.2	0.2	4.40	5.40	24.60	26.60
12	0	0	0.6	0.6	5.00	6.00	24.60	26.60
13	1	1	0.2	0.2	5.20	6.20	24.60	26.60
14	1	1	0.2	0.2	5.40	6.40	24.60	26.60
15	1	0	1	0	6.40	6.40	24.60	26.60
16	1	1	0.2	0.2	6.60	6.60	24.60	26.60
17	0	1	0	1	6.60	7.60	24.60	26.60
18	1	1	0.2	0.2	6.80	7.80	24.60	26.60
19	1	1	0.2	0.2	7.00	8.00	24.60	26.60
20	0	1	0	1	7.00	9.00	24.60	26.60
21	1	1	0.2	0.2	7.20	9.20	24.60	26.60
22	0	0	0.6	0.6	7.80	9.80	24.60	26.60
23	0	0	0.6	0.6	8.40	10.40	24.60	26.60
24	0	0	0.6	0.6	9.00	11.00	24.60	26.60
25	0	0	0.6	0.6	9.60	11.60	24.60	26.60
26	0	0	0.6	0.6	10.20	12.20	24.60	26.60
27	0	0	0.6	0.6	10.80	12.80	24.60	26.60
28	0	0	0.6	0.6	11.40	13.40	24.60	26.60
29	0	0	0.6	0.6	12.00	14.00	24.60	26.60
30	0	0	0.6	0.6	12.60	14.60	24.60	26.60
31	0	0	0.6	0.6	13.20	15.20	24.60	26.60
32	0	0	0.6	0.6	13.80	15.80	24.60	26.60
33	0	0	0.6	0.6	14.40	16.40	24.60	26.60
34	0	0	0.6	0.6	15.00	17.00	24.60	26.60
35	0	0	0.6	0.6	15.60	17.60	24.60	26.60
36	0	0	0.6	0.6	16.20	18.20	24.60	26.60
37	0	0	0.6	0.6	16.80	18.80	24.60	26.60
38	0	0	0.6	0.6	17.40	19.40	24.60	26.60
39	0	0	0.6	0.6	18.00	20.00	24.60	26.60
40	0	0	0.6	0.6	18.60	20.60	24.60	26.60
41	0	0	0.6	0.6	19.20	21.20	24.60	26.60
42	0	0	0.6	0.6	19.80	21.80	24.60	26.60
43	0	0	0.6	0.6	20.40	22.40	24.60	26.60
44	0	0	0.6	0.6	21.00	23.00	24.60	26.60
45	0	0	0.6	0.6	21.60	23.60	24.60	26.60
46	0	0	0.6	0.6	22.20	24.20	24.60	26.60
47	0	0	0.6	0.6	22.80	24.80	24.60	26.60
48	0	0	0.6	0.6	23.40	25.40	24.60	26.60
49	0	0	0.6	0.6	24.00	26.00	24.60	26.60
50	0	0	0.6	0.6	24.60	26.60	24.60	26.60
