ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	32.00	19.00
2	0	0	0.6	0.6	0.80	0.80	32.00	19.00
3	0	0	0.6	0.6	1.40	1.40	32.00	19.00
4	0	0	0.6	0.6	2.00	2.00	32.00	19.00
5	0	0	0.6	0.6	2.60	2.60	32.00	19.00
6	0	0	0.6	0.6	3.20	3.20	32.00	19.00
7	0	0	0.6	0.6	3.80	3.80	32.00	19.00
8	0	0	0.6	0.6	4.40	4.40	32.00	19.00
9	0	0	0.6	0.6	5.00	5.00	32.00	19.00
10	0	0	0.6	0.6	5.60	5.60	32.00	19.00
11	0	0	0.6	0.6	6.20	6.20	32.00	19.00
12	0	0	0.6	0.6	6.80	6.80	32.00	19.00
13	0	0	0.6	0.6	7.40	7.40	32.00	19.00
14	0	0	0.6	0.6	8.00	8.00	32.00	19.00
15	0	0	0.6	0.6	8.60	8.60	32.00	19.00
16	0	0	0.6	0.6	9.20	9.20	32.00	19.00
17	0	0	0.6	0.6	9.80	9.80	32.00	19.00
18	0	0	0.6	0.6	10.40	10.40	32.00	19.00
19	0	0	0.6	0.6	11.00	11.00	32.00	19.00
20	0	0	0.6	0.6	11.60	11.60	32.00	19.00
21	0	0	0.6	0.6	12.20	12.20	32.00	19.00
22	0	0	0.6	0.6	12.80	12.80	32.00	19.00
23	0	0	0.6	0.6	13.40	13.40	32.00	19.00
24	1	1	0.2	0.2	13.60	13.60	32.00	19.00
25	1	1	0.2	0.2	13.80	13.80	32.00	19.00
26	0	0	0.6	0.6	14.40	14.40	32.00	19.00
27	0	0	0.6	0.6	15.00	15.00	32.00	19.00
28	0	0	0.6	0.6	15.60	15.60	32.00	19.00
29	1	0	1	0	16.60	15.60	32.00	19.00
30	1	0	1	0	17.60	15.60	32.00	19.00
31	1	0	1	0	18.60	15.60	32.00	19.00
32	1	0	1	0	19.60	15.60	32.00	19.00
33	1	0	1	0	20.60	15.60	32.00	19.00
34	1	0	1	0	21.60	15.60	32.00	19.00
35	1	0	1	0	22.60	15.60	32.00	19.00
36	1	0	1	0	23.60	15.60	32.00	19.00
37	1	0	1	0	24.60	15.60	32.00	19.00
38	1	1	0.2	0.2	24.80	15.80	32.00	19.00
39	1	0	1	0	25.80	15.80	32.00	19.00
40	1	1	0.2	0.2	26.00	16.00	32.00	19.00
41	1	0	1	0	27.00	16.00	32.00	19.00
42	1	1	0.2	0.2	27.20	16.20	32.00	19.00
43	1	0	1	0	28.20	16.20	32.00	19.00
44	1	0	1	0	29.20	16.20	32.00	19.00
45	1	1	0.2	0.2	29.40	16.40	32.00	19.00
46	1	1	0.2	0.2	29.60	16.60	32.00	19.00
47	0	0	0.6	0.6	30.20	17.20	32.00	19.00
48	0	0	0.6	0.6	30.80	17.80	32.00	19.00
49	0	0	0.6	0.6	31.40	18.40	32.00	19.00
50	0	0	0.6	0.6	32.00	19.00	32.00	19.00
