ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	28.20	27.20
2	0	0	0.6	0.6	0.80	0.80	28.20	27.20
3	0	1	0	1	0.80	1.80	28.20	27.20
4	1	0	1	0	1.80	1.80	28.20	27.20
5	0	0	0.6	0.6	2.40	2.40	28.20	27.20
6	1	1	0.2	0.2	2.60	2.60	28.20	27.20
7	1	1	0.2	0.2	2.80	2.80	28.20	27.20
8	1	0	1	0	3.80	2.80	28.20	27.20
9	1	1	0.2	0.2	4.00	3.00	28.20	27.20
10	1	1	0.2	0.2	4.20	3.20	28.20	27.20
11	0	0	0.6	0.6	4.80	3.80	28.20	27.20
12	0	0	0.6	0.6	5.40	4.40	28.20	27.20
13	0	0	0.6	0.6	6.00	5.00	28.20	27.20
14	0	0	0.6	0.6	6.60	5.60	28.20	27.20
15	0	0	0.6	0.6	7.20	6.20	28.20	27.20
16	0	0	0.6	0.6	7.80	6.80	28.20	27.20
17	0	0	0.6	0.6	8.40	7.40	28.20	27.20
18	0	0	0.6	0.6	9.00	8.00	28.20	27.20
19	0	0	0.6	0.6	9.60	8.60	28.20	27.20
20	0	0	0.6	0.6	10.20	9.20	28.20	27.20
21	0	0	0.6	0.6	10.80	9.80	28.20	27.20
22	0	0	0.6	0.6	11.40	10.40	28.20	27.20
23	0	0	0.6	0.6	12.00	11.00	28.20	27.20
24	0	0	0.6	0.6	12.60	11.60	28.20	27.20
25	0	0	0.6	0.6	13.20	12.20	28.20	27.20
26	0	0	0.6	0.6	13.80	12.80	28.20	27.20
27	0	0	0.6	0.6	14.40	13.40	28.20	27.20
28	0	0	0.6	0.6	15.00	14.00	28.20	27.20
29	0	0	0.6	0.6	15.60	14.60	28.20	27.20
30	0	0	0.6	0.6	16.20	15.20	28.20	27.20
31	0	0	0.6	0.6	16.80	15.80	28.20	27.20
32	0	0	0.6	0.6	17.40	16.40	28.20	27.20
33	0	0	0.6	0.6	18.00	17.00	28.20	27.20
34	0	0	0.6	0.6	18.60	17.60	28.20	27.20
35	0	0	0.6	0.6	19.20	18.20	28.20	27.20
36	0	0	0.6	0.6	19.80	18.80	28.20	27.20
37	0	0	0.6	0.6	20.40	19.40	28.20	27.20
38	0	0	0.6	0.6	21.00	20.00	28.20	27.20
39	0	0	0.6	0.6	21.60	20.60	28.20	27.20
40	0	0	0.6	0.6	22.20	21.20	28.20	27.20
41	0	0	0.6	0.6	22.80	21.80	28.20	27.20
42	0	0	0.6	0.6	23.40	22.40	28.20	27.20
43	0	0	0.6	0.6	24.00	23.00	28.20	27.20
44	0	0	0.6	0.6	24.60	23.60	28.20	27.20
45	0	0	0.6	0.6	25.20	24.20	28.20	27.20
46	0	0	0.6	0.6	25.80	24.80	28.20	27.20
47	0	0	0.6	0.6	26.40	25.40	28.20	27.20
48	0	0	0.6	0.6	27.00	26.00	28.20	27.20
49	0	0	0.6	0.6	27.60	26.60	28.20	27.20
50	0	0	0.6	0.6	28.20	27.20	28.20	27.20
