ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	24.60	16.60
2	0	0	0.6	0.6	0.80	0.80	24.60	16.60
3	1	0	1	0	1.80	0.80	24.60	16.60
4	0	0	0.6	0.6	2.40	1.40	24.60	16.60
5	1	1	0.2	0.2	2.60	1.60	24.60	16.60
6	1	1	0.2	0.2	2.80	1.80	24.60	16.60
7	0	1	0	1	2.80	2.80	24.60	16.60
8	0	0	0.6	0.6	3.40	3.40	24.60	16.60
9	1	1	0.2	0.2	3.60	3.60	24.60	16.60
10	1	1	0.2	0.2	3.80	3.80	24.60	16.60
11	0	0	0.6	0.6	4.40	4.40	24.60	16.60
12	1	1	0.2	0.2	4.60	4.60	24.60	16.60
13	1	1	0.2	0.2	4.80	4.80	24.60	16.60
14	0	0	0.6	0.6	5.40	5.40	24.60	16.60
15	1	0	1	0	6.40	5.40	24.60	16.60
16	0	0	0.6	0.6	7.00	6.00	24.60	16.60
17	1	1	0.2	0.2	7.20	6.20	24.60	16.60
18	1	1	0.2	0.2	7.40	6.40	24.60	16.60
19	0	1	0	1	7.40	7.40	24.60	16.60
20	0	0	0.6	0.6	8.00	8.00	24.60	16.60
21	1	1	0.2	0.2	8.20	8.20	24.60	16.60
22	0	1	0	1	8.20	9.20	24.60	16.60
23	1	0	1	0	9.20	9.20	24.60	16.60
24	0	0	0.6	0.6	9.80	9.80	24.60	16.60
25	1	1	0.2	0.2	10.00	10.00	24.60	16.60
26	1	0	1	0	11.00	10.00	24.60	16.60
27	0	1	0	1	11.00	11.00	24.60	16.60
28	0	0	0.6	0.6	11.60	11.60	24.60	16.60
29	1	0	1	0	12.60	11.60	24.60	16.60
30	0	1	0	1	12.60	12.60	24.60	16.60
31	0	0	0.6	0.6	13.20	13.20	24.60	16.60
32	1	1	0.2	0.2	13.40	13.40	24.60	16.60
33	1	1	0.2	0.2	13.60	13.60	24.60	16.60
34	0	0	0.6	0.6	14.20	14.20	24.60	16.60
35	1	1	0.2	0.2	14.40	14.40	24.60	16.60
36	1	1	0.2	0.2	14.60	14.60	24.60	16.60
37	0	0	0.6	0.6	15.20	15.20	24.60	16.60
38	1	1	0.2	0.2	15.40	15.40	24.60	16.60
39	1	1	0.2	0.2	15.60	15.60	24.60	16.60
40	1	0	1	0	16.60	15.60	24.60	16.60
41	1	0	1	0	17.60	15.60	24.60	16.60
42	1	0	1	0	18.60	15.60	24.60	16.60
43	1	0	1	0	19.60	15.60	24.60	16.60
44	1	0	1	0	20.60	15.60	24.60	16.60
45	1	0	1	0	21.60	15.60	24.60	16.60
46	1	0	1	0	22.60	15.60	24.60	16.60
47	0	0	0.6	0.6	23.20	16.20	24.60	16.60
48	1	1	0.2	0.2	23.40	16.40	24.60	16.60
49	1	1	0.2	0.2	23.60	16.60	24.60	16.60
50	1	0	1	0	24.60	16.60	24.60	16.60
