ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	24.00	17.00
2	0	0	0.6	0.6	1.20	1.20	24.00	17.00
3	0	1	0	1	1.20	2.20	24.00	17.00
4	0	0	0.6	0.6	1.80	2.80	24.00	17.00
5	1	1	0.2	0.2	2.00	3.00	24.00	17.00
6	1	1	0.2	0.2	2.20	3.20	24.00	17.00
7	1	0	1	0	3.20	3.20	24.00	17.00
8	0	0	0.6	0.6	3.80	3.80	24.00	17.00
9	1	1	0.2	0.2	4.00	4.00	24.00	17.00
10	1	1	0.2	0.2	4.20	4.20	24.00	17.00
11	0	0	0.6	0.6	4.80	4.80	24.00	17.00
12	1	1	0.2	0.2	5.00	5.00	24.00	17.00
13	1	1	0.2	0.2	5.20	5.20	24.00	17.00
14	0	0	0.6	0.6	5.80	5.80	24.00	17.00
15	1	1	0.2	0.2	6.00	6.00	24.00	17.00
16	1	1	0.2	0.2	6.20	6.20	24.00	17.00
17	0	0	0.6	0.6	6.80	6.80	24.00	17.00
18	1	1	0.2	0.2	7.00	7.00	24.00	17.00
19	1	0	1	0	8.00	7.00	24.00	17.00
20	0	0	0.6	0.6	8.60	7.60	24.00	17.00
21	1	1	0.2	0.2	8.80	7.80	24.00	17.00
22	1	0	1	0	9.80	7.80	24.00	17.00
23	0	1	0	1	9.80	8.80	24.00	17.00
24	0	0	0.6	0.6	10.40	9.40	24.00	17.00
25	1	0	1	0	11.40	9.40	24.00	17.00
26	0	1	0	1	11.40	10.40	24.00	17.00
27	0	0	0.6	0.6	12.00	11.00	24.00	17.00
28	1	1	0.2	0.2	12.20	11.20	24.00	17.00
29	1	1	0.2	0.2	12.40	11.40	24.00	17.00
30	0	0	0.6	0.6	13.00	12.00	24.00	17.00
31	1	1	0.2	0.2	13.20	12.20	24.00	17.00
32	1	1	0.2	0.2	13.40	12.40	24.00	17.00
33	1	0	1	0	14.40	12.40	24.00	17.00
34	0	0	0.6	0.6	15.00	13.00	24.00	17.00
35	1	1	0.2	0.2	15.20	13.20	24.00	17.00
36	1	1	0.2	0.2	15.40	13.40	24.00	17.00
37	1	0	1	0	16.40	13.40	24.00	17.00
38	1	0	1	0	17.40	13.40	24.00	17.00
39	1	0	1	0	18.40	13.40	24.00	17.00
40	0	0	0.6	0.6	19.00	14.00	24.00	17.00
41	1	1	0.2	0.2	19.20	14.20	24.00	17.00
42	1	1	0.2	0.2	19.40	14.40	24.00	17.00
43	1	0	1	0	20.40	14.40	24.00	17.00
44	1	0	1	0	21.40	14.40	24.00	17.00
45	0	0	0.6	0.6	22.00	15.00	24.00	17.00
46	1	1	0.2	0.2	22.20	15.20	24.00	17.00
47	1	1	0.2	0.2	22.40	15.40	24.00	17.00
48	0	0	0.6	0.6	23.00	16.00	24.00	17.00
49	0	1	0	1	23.00	17.00	24.00	17.00
50	1	0	1	0	24.00	17.00	24.00	17.00
