ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	17.80	17.80
2	0	0	0.6	0.6	1.60	0.60	17.80	17.80
3	1	1	0.2	0.2	1.80	0.80	17.80	17.80
4	1	1	0.2	0.2	2.00	1.00	17.80	17.80
5	0	0	0.6	0.6	2.60	1.60	17.80	17.80
6	1	1	0.2	0.2	2.80	1.80	17.80	17.80
7	1	1	0.2	0.2	3.00	2.00	17.80	17.80
8	0	0	0.6	0.6	3.60	2.60	17.80	17.80
9	1	0	1	0	4.60	2.60	17.80	17.80
10	0	0	0.6	0.6	5.20	3.20	17.80	17.80
11	1	1	0.2	0.2	5.40	3.40	17.80	17.80
12	1	1	0.2	0.2	5.60	3.60	17.80	17.80
13	0	1	0	1	5.60	4.60	17.80	17.80
14	0	0	0.6	0.6	6.20	5.20	17.80	17.80
15	1	1	0.2	0.2	6.40	5.40	17.80	17.80
16	1	1	0.2	0.2	6.60	5.60	17.80	17.80
17	0	0	0.6	0.6	7.20	6.20	17.80	17.80
18	1	1	0.2	0.2	7.40	6.40	17.80	17.80
19	1	1	0.2	0.2	7.60	6.60	17.80	17.80
20	0	0	0.6	0.6	8.20	7.20	17.80	17.80
21	1	1	0.2	0.2	8.40	7.40	17.80	17.80
22	1	1	0.2	0.2	8.60	7.60	17.80	17.80
23	0	0	0.6	0.6	9.20	8.20	17.80	17.80
24	1	1	0.2	0.2	9.40	8.40	17.80	17.80
25	1	1	0.2	0.2	9.60	8.60	17.80	17.80
26	0	0	0.6	0.6	10.20	9.20	17.80	17.80
27	1	1	0.2	0.2	10.40	9.40	17.80	17.80
28	1	1	0.2	0.2	10.60	9.60	17.80	17.80
29	0	0	0.6	0.6	11.20	10.20	17.80	17.80
30	1	0	1	0	12.20	10.20	17.80	17.80
31	0	1	0	1	12.20	11.20	17.80	17.80
32	0	1	0	1	12.20	12.20	17.80	17.80
33	0	0	0.6	0.6	12.80	12.80	17.80	17.80
34	1	1	0.2	0.2	13.00	13.00	17.80	17.80
35	1	1	0.2	0.2	13.20	13.20	17.80	17.80
36	0	0	0.6	0.6	13.80	13.80	17.80	17.80
37	1	1	0.2	0.2	14.00	14.00	17.80	17.80
38	1	1	0.2	0.2	14.20	14.20	17.80	17.80
39	0	0	0.6	0.6	14.80	14.80	17.80	17.80
40	1	1	0.2	0.2	15.00	15.00	17.80	17.80
41	1	1	0.2	0.2	15.20	15.20	17.80	17.80
42	0	0	0.6	0.6	15.80	15.80	17.80	17.80
43	1	1	0.2	0.2	16.00	16.00	17.80	17.80
44	1	1	0.2	0.2	16.20	16.20	17.80	17.80
45	0	0	0.6	0.6	16.80	16.80	17.80	17.80
46	1	1	0.2	0.2	17.00	17.00	17.80	17.80
47	1	1	0.2	0.2	17.20	17.20	17.80	17.80
48	1	1	0.2	0.2	17.40	17.40	17.80	17.80
49	1	1	0.2	0.2	17.60	17.60	17.80	17.80
50	1	1	0.2	0.2	17.80	17.80	17.80	17.80
