ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	18.20	18.20
2	0	0	0.6	0.6	0.60	1.60	18.20	18.20
3	1	1	0.2	0.2	0.80	1.80	18.20	18.20
4	1	1	0.2	0.2	1.00	2.00	18.20	18.20
5	0	0	0.6	0.6	1.60	2.60	18.20	18.20
6	1	1	0.2	0.2	1.80	2.80	18.20	18.20
7	1	1	0.2	0.2	2.00	3.00	18.20	18.20
8	0	0	0.6	0.6	2.60	3.60	18.20	18.20
9	1	1	0.2	0.2	2.80	3.80	18.20	18.20
10	1	1	0.2	0.2	3.00	4.00	18.20	18.20
11	0	0	0.6	0.6	3.60	4.60	18.20	18.20
12	1	1	0.2	0.2	3.80	4.80	18.20	18.20
13	1	1	0.2	0.2	4.00	5.00	18.20	18.20
14	0	0	0.6	0.6	4.60	5.60	18.20	18.20
15	1	1	0.2	0.2	4.80	5.80	18.20	18.20
16	1	1	0.2	0.2	5.00	6.00	18.20	18.20
17	0	0	0.6	0.6	5.60	6.60	18.20	18.20
18	1	1	0.2	0.2	5.80	6.80	18.20	18.20
19	1	1	0.2	0.2	6.00	7.00	18.20	18.20
20	0	0	0.6	0.6	6.60	7.60	18.20	18.20
21	1	1	0.2	0.2	6.80	7.80	18.20	18.20
22	1	0	1	0	7.80	7.80	18.20	18.20
23	0	0	0.6	0.6	8.40	8.40	18.20	18.20
24	1	1	0.2	0.2	8.60	8.60	18.20	18.20
25	1	1	0.2	0.2	8.80	8.80	18.20	18.20
26	0	0	0.6	0.6	9.40	9.40	18.20	18.20
27	1	1	0.2	0.2	9.60	9.60	18.20	18.20
28	1	1	0.2	0.2	9.80	9.80	18.20	18.20
29	0	0	0.6	0.6	10.40	10.40	18.20	18.20
30	1	1	0.2	0.2	10.60	10.60	18.20	18.20
31	1	1	0.2	0.2	10.80	10.80	18.20	18.20
32	0	0	0.6	0.6	11.40	11.40	18.20	18.20
33	1	1	0.2	0.2	11.60	11.60	18.20	18.20
34	1	1	0.2	0.2	11.80	11.80	18.20	18.20
35	0	0	0.6	0.6	12.40	12.40	18.20	18.20
36	1	1	0.2	0.2	12.60	12.60	18.20	18.20
37	1	1	0.2	0.2	12.80	12.80	18.20	18.20
38	0	0	0.6	0.6	13.40	13.40	18.20	18.20
39	1	1	0.2	0.2	13.60	13.60	18.20	18.20
40	1	1	0.2	0.2	13.80	13.80	18.20	18.20
41	0	0	0.6	0.6	14.40	14.40	18.20	18.20
42	1	1	0.2	0.2	14.60	14.60	18.20	18.20
43	1	1	0.2	0.2	14.80	14.80	18.20	18.20
44	0	0	0.6	0.6	15.40	15.40	18.20	18.20
45	1	1	0.2	0.2	15.60	15.60	18.20	18.20
46	0	1	0	1	15.60	16.60	18.20	18.20
47	1	0	1	0	16.60	16.60	18.20	18.20
48	0	0	0.6	0.6	17.20	17.20	18.20	18.20
49	0	1	0	1	17.20	18.20	18.20	18.20
50	1	0	1	0	18.20	18.20	18.20	18.20
