ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	19.00	21.00
2	0	0	0.6	0.6	1.60	0.60	19.00	21.00
3	0	1	0	1	1.60	1.60	19.00	21.00
4	0	0	0.6	0.6	2.20	2.20	19.00	21.00
5	1	1	0.2	0.2	2.40	2.40	19.00	21.00
6	1	1	0.2	0.2	2.60	2.60	19.00	21.00
7	1	0	1	0	3.60	2.60	19.00	21.00
8	0	0	0.6	0.6	4.20	3.20	19.00	21.00
9	1	1	0.2	0.2	4.40	3.40	19.00	21.00
10	1	1	0.2	0.2	4.60	3.60	19.00	21.00
11	0	0	0.6	0.6	5.20	4.20	19.00	21.00
12	1	1	0.2	0.2	5.40	4.40	19.00	21.00
13	1	1	0.2	0.2	5.60	4.60	19.00	21.00
14	0	0	0.6	0.6	6.20	5.20	19.00	21.00
15	1	1	0.2	0.2	6.40	5.40	19.00	21.00
16	1	1	0.2	0.2	6.60	5.60	19.00	21.00
17	0	0	0.6	0.6	7.20	6.20	19.00	21.00
18	1	1	0.2	0.2	7.40	6.40	19.00	21.00
19	1	1	0.2	0.2	7.60	6.60	19.00	21.00
20	0	0	0.6	0.6	8.20	7.20	19.00	21.00
21	1	0	1	0	9.20	7.20	19.00	21.00
22	0	1	0	1	9.20	8.20	19.00	21.00
23	0	1	0	1	9.20	9.20	19.00	21.00
24	0	0	0.6	0.6	9.80	9.80	19.00	21.00
25	1	1	0.2	0.2	10.00	10.00	19.00	21.00
26	1	1	0.2	0.2	10.20	10.20	19.00	21.00
27	0	0	0.6	0.6	10.80	10.80	19.00	21.00
28	1	1	0.2	0.2	11.00	11.00	19.00	21.00
29	1	1	0.2	0.2	11.20	11.20	19.00	21.00
30	0	0	0.6	0.6	11.80	11.80	19.00	21.00
31	1	1	0.2	0.2	12.00	12.00	19.00	21.00
32	1	1	0.2	0.2	12.20	12.20	19.00	21.00
33	0	0	0.6	0.6	12.80	12.80	19.00	21.00
34	1	1	0.2	0.2	13.00	13.00	19.00	21.00
35	1	1	0.2	0.2	13.20	13.20	19.00	21.00
36	0	0	0.6	0.6	13.80	13.80	19.00	21.00
37	1	1	0.2	0.2	14.00	14.00	19.00	21.00
38	1	1	0.2	0.2	14.20	14.20	19.00	21.00
39	0	0	0.6	0.6	14.80	14.80	19.00	21.00
40	0	1	0	1	14.80	15.80	19.00	21.00
41	1	0	1	0	15.80	15.80	19.00	21.00
42	0	0	0.6	0.6	16.40	16.40	19.00	21.00
43	0	1	0	1	16.40	17.40	19.00	21.00
44	0	0	0.6	0.6	17.00	18.00	19.00	21.00
45	1	0	1	0	18.00	18.00	19.00	21.00
46	0	0	0.6	0.6	18.60	18.60	19.00	21.00
47	1	1	0.2	0.2	18.80	18.80	19.00	21.00
48	1	1	0.2	0.2	19.00	19.00	19.00	21.00
49	0	1	0	1	19.00	20.00	19.00	21.00
50	0	1	0	1	19.00	21.00	19.00	21.00
