ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	27.60	27.60
2	1	0	1	0	1.60	0.60	27.60	27.60
3	1	0	1	0	2.60	0.60	27.60	27.60
4	1	1	0.2	0.2	2.80	0.80	27.60	27.60
5	0	1	0	1	2.80	1.80	27.60	27.60
6	0	1	0	1	2.80	2.80	27.60	27.60
7	1	1	0.2	0.2	3.00	3.00	27.60	27.60
8	1	1	0.2	0.2	3.20	3.20	27.60	27.60
9	1	1	0.2	0.2	3.40	3.40	27.60	27.60
10	1	1	0.2	0.2	3.60	3.60	27.60	27.60
11	0	0	0.6	0.6	4.20	4.20	27.60	27.60
12	0	0	0.6	0.6	4.80	4.80	27.60	27.60
13	0	0	0.6	0.6	5.40	5.40	27.60	27.60
14	0	0	0.6	0.6	6.00	6.00	27.60	27.60
15	0	0	0.6	0.6	6.60	6.60	27.60	27.60
16	0	0	0.6	0.6	7.20	7.20	27.60	27.60
17	0	0	0.6	0.6	7.80	7.80	27.60	27.60
18	0	0	0.6	0.6	8.40	8.40	27.60	27.60
19	0	0	0.6	0.6	9.00	9.00	27.60	27.60
20	0	0	0.6	0.6	9.60	9.60	27.60	27.60
21	0	0	0.6	0.6	10.20	10.20	27.60	27.60
22	0	0	0.6	0.6	10.80	10.80	27.60	27.60
23	0	0	0.6	0.6	11.40	11.40	27.60	27.60
24	0	0	0.6	0.6	12.00	12.00	27.60	27.60
25	0	0	0.6	0.6	12.60	12.60	27.60	27.60
26	0	0	0.6	0.6	13.20	13.20	27.60	27.60
27	0	0	0.6	0.6	13.80	13.80	27.60	27.60
28	0	0	0.6	0.6	14.40	14.40	27.60	27.60
29	0	0	0.6	0.6	15.00	15.00	27.60	27.60
30	0	0	0.6	0.6	15.60	15.60	27.60	27.60
31	0	0	0.6	0.6	16.20	16.20	27.60	27.60
32	0	0	0.6	0.6	16.80	16.80	27.60	27.60
33	0	0	0.6	0.6	17.40	17.40	27.60	27.60
34	0	0	0.6	0.6	18.00	18.00	27.60	27.60
35	0	0	0.6	0.6	18.60	18.60	27.60	27.60
36	0	0	0.6	0.6	19.20	19.20	27.60	27.60
37	0	0	0.6	0.6	19.80	19.80	27.60	27.60
38	0	0	0.6	0.6	20.40	20.40	27.60	27.60
39	0	0	0.6	0.6	21.00	21.00	27.60	27.60
40	0	0	0.6	0.6	21.60	21.60	27.60	27.60
41	0	0	0.6	0.6	22.20	22.20	27.60	27.60
42	0	0	0.6	0.6	22.80	22.80	27.60	27.60
43	0	0	0.6	0.6	23.40	23.40	27.60	27.60
44	0	0	0.6	0.6	24.00	24.00	27.60	27.60
45	0	0	0.6	0.6	24.60	24.60	27.60	27.60
46	0	0	0.6	0.6	25.20	25.20	27.60	27.60
47	0	0	0.6	0.6	25.80	25.80	27.60	27.60
48	0	0	0.6	0.6	26.40	26.40	27.60	27.60
49	0	0	0.6	0.6	27.00	27.00	27.60	27.60
50	0	0	0.6	0.6	27.60	27.60	27.60	27.60
