ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	27.00	24.00
2	0	1	0	1	1.00	1.00	27.00	24.00
3	1	1	0.2	0.2	1.20	1.20	27.00	24.00
4	0	1	0	1	1.20	2.20	27.00	24.00
5	1	0	1	0	2.20	2.20	27.00	24.00
6	1	1	0.2	0.2	2.40	2.40	27.00	24.00
7	1	0	1	0	3.40	2.40	27.00	24.00
8	1	1	0.2	0.2	3.60	2.60	27.00	24.00
9	1	0	1	0	4.60	2.60	27.00	24.00
10	1	1	0.2	0.2	4.80	2.80	27.00	24.00
11	1	0	1	0	5.80	2.80	27.00	24.00
12	1	1	0.2	0.2	6.00	3.00	27.00	24.00
13	1	0	1	0	7.00	3.00	27.00	24.00
14	1	1	0.2	0.2	7.20	3.20	27.00	24.00
15	1	1	0.2	0.2	7.40	3.40	27.00	24.00
16	0	1	0	1	7.40	4.40	27.00	24.00
17	1	1	0.2	0.2	7.60	4.60	27.00	24.00
18	1	1	0.2	0.2	7.80	4.80	27.00	24.00
19	0	0	0.6	0.6	8.40	5.40	27.00	24.00
20	0	0	0.6	0.6	9.00	6.00	27.00	24.00
21	0	0	0.6	0.6	9.60	6.60	27.00	24.00
22	0	0	0.6	0.6	10.20	7.20	27.00	24.00
23	0	0	0.6	0.6	10.80	7.80	27.00	24.00
24	0	0	0.6	0.6	11.40	8.40	27.00	24.00
25	0	0	0.6	0.6	12.00	9.00	27.00	24.00
26	0	0	0.6	0.6	12.60	9.60	27.00	24.00
27	0	0	0.6	0.6	13.20	10.20	27.00	24.00
28	0	0	0.6	0.6	13.80	10.80	27.00	24.00
29	0	0	0.6	0.6	14.40	11.40	27.00	24.00
30	0	0	0.6	0.6	15.00	12.00	27.00	24.00
31	0	0	0.6	0.6	15.60	12.60	27.00	24.00
32	0	0	0.6	0.6	16.20	13.20	27.00	24.00
33	0	0	0.6	0.6	16.80	13.80	27.00	24.00
34	0	0	0.6	0.6	17.40	14.40	27.00	24.00
35	0	0	0.6	0.6	18.00	15.00	27.00	24.00
36	0	0	0.6	0.6	18.60	15.60	27.00	24.00
37	0	0	0.6	0.6	19.20	16.20	27.00	24.00
38	0	0	0.6	0.6	19.80	16.80	27.00	24.00
39	0	0	0.6	0.6	20.40	17.40	27.00	24.00
40	0	0	0.6	0.6	21.00	18.00	27.00	24.00
41	0	0	0.6	0.6	21.60	18.60	27.00	24.00
42	0	0	0.6	0.6	22.20	19.20	27.00	24.00
43	0	0	0.6	0.6	22.80	19.80	27.00	24.00
44	0	0	0.6	0.6	23.40	20.40	27.00	24.00
45	0	0	0.6	0.6	24.00	21.00	27.00	24.00
46	0	0	0.6	0.6	24.60	21.60	27.00	24.00
47	0	0	0.6	0.6	25.20	22.20	27.00	24.00
48	0	0	0.6	0.6	25.80	22.80	27.00	24.00
49	0	0	0.6	0.6	26.40	23.40	27.00	24.00
50	0	0	0.6	0.6	27.00	24.00	27.00	24.00
