ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	19.00	19.00
2	0	0	0.6	0.6	1.60	0.60	19.00	19.00
3	0	1	0	1	1.60	1.60	19.00	19.00
4	0	0	0.6	0.6	2.20	2.20	19.00	19.00
5	1	1	0.2	0.2	2.40	2.40	19.00	19.00
6	1	1	0.2	0.2	2.60	2.60	19.00	19.00
7	1	0	1	0	3.60	2.60	19.00	19.00
8	0	0	0.6	0.6	4.20	3.20	19.00	19.00
9	1	1	0.2	0.2	4.40	3.40	19.00	19.00
10	1	1	0.2	0.2	4.60	3.60	19.00	19.00
11	0	0	0.6	0.6	5.20	4.20	19.00	19.00
12	1	1	0.2	0.2	5.40	4.40	19.00	19.00
13	1	1	0.2	0.2	5.60	4.60	19.00	19.00
14	0	0	0.6	0.6	6.20	5.20	19.00	19.00
15	1	1	0.2	0.2	6.40	5.40	19.00	19.00
16	1	1	0.2	0.2	6.60	5.60	19.00	19.00
17	0	0	0.6	0.6	7.20	6.20	19.00	19.00
18	1	1	0.2	0.2	7.40	6.40	19.00	19.00
19	1	1	0.2	0.2	7.60	6.60	19.00	19.00
20	0	0	0.6	0.6	8.20	7.20	19.00	19.00
21	0	1	0	1	8.20	8.20	19.00	19.00
22	0	0	0.6	0.6	8.80	8.80	19.00	19.00
23	1	1	0.2	0.2	9.00	9.00	19.00	19.00
24	1	1	0.2	0.2	9.20	9.20	19.00	19.00
25	0	0	0.6	0.6	9.80	9.80	19.00	19.00
26	1	1	0.2	0.2	10.00	10.00	19.00	19.00
27	1	1	0.2	0.2	10.20	10.20	19.00	19.00
28	0	0	0.6	0.6	10.80	10.80	19.00	19.00
29	0	1	0	1	10.80	11.80	19.00	19.00
30	1	0	1	0	11.80	11.80	19.00	19.00
31	1	0	1	0	12.80	11.80	19.00	19.00
32	0	0	0.6	0.6	13.40	12.40	19.00	19.00
33	1	1	0.2	0.2	13.60	12.60	19.00	19.00
34	1	1	0.2	0.2	13.80	12.80	19.00	19.00
35	0	0	0.6	0.6	14.40	13.40	19.00	19.00
36	1	1	0.2	0.2	14.60	13.60	19.00	19.00
37	1	1	0.2	0.2	14.80	13.80	19.00	19.00
38	0	0	0.6	0.6	15.40	14.40	19.00	19.00
39	1	1	0.2	0.2	15.60	14.60	19.00	19.00
40	1	1	0.2	0.2	15.80	14.80	19.00	19.00
41	0	0	0.6	0.6	16.40	15.40	19.00	19.00
42	1	1	0.2	0.2	16.60	15.60	19.00	19.00
43	1	1	0.2	0.2	16.80	15.80	19.00	19.00
44	0	0	0.6	0.6	17.40	16.40	19.00	19.00
45	1	1	0.2	0.2	17.60	16.60	19.00	19.00
46	1	1	0.2	0.2	17.80	16.80	19.00	19.00
47	0	1	0	1	17.80	17.80	19.00	19.00
48	1	0	1	0	18.80	17.80	19.00	19.00
49	1	1	0.2	0.2	19.00	18.00	19.00	19.00
50	0	1	0	1	19.00	19.00	19.00	19.00
