ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	37.00	19.00
2	0	0	0.6	0.6	0.60	1.60	37.00	19.00
3	0	0	0.6	0.6	1.20	2.20	37.00	19.00
4	0	0	0.6	0.6	1.80	2.80	37.00	19.00
5	0	0	0.6	0.6	2.40	3.40	37.00	19.00
6	0	0	0.6	0.6	3.00	4.00	37.00	19.00
7	0	0	0.6	0.6	3.60	4.60	37.00	19.00
8	0	0	0.6	0.6	4.20	5.20	37.00	19.00
9	0	0	0.6	0.6	4.80	5.80	37.00	19.00
10	0	0	0.6	0.6	5.40	6.40	37.00	19.00
11	0	0	0.6	0.6	6.00	7.00	37.00	19.00
12	0	0	0.6	0.6	6.60	7.60	37.00	19.00
13	0	0	0.6	0.6	7.20	8.20	37.00	19.00
14	0	0	0.6	0.6	7.80	8.80	37.00	19.00
15	0	0	0.6	0.6	8.40	9.40	37.00	19.00
16	0	0	0.6	0.6	9.00	10.00	37.00	19.00
17	0	0	0.6	0.6	9.60	10.60	37.00	19.00
18	0	0	0.6	0.6	10.20	11.20	37.00	19.00
19	0	0	0.6	0.6	10.80	11.80	37.00	19.00
20	0	0	0.6	0.6	11.40	12.40	37.00	19.00
21	0	0	0.6	0.6	12.00	13.00	37.00	19.00
22	0	0	0.6	0.6	12.60	13.60	37.00	19.00
23	0	0	0.6	0.6	13.20	14.20	37.00	19.00
24	0	0	0.6	0.6	13.80	14.80	37.00	19.00
25	0	0	0.6	0.6	14.40	15.40	37.00	19.00
26	0	0	0.6	0.6	15.00	16.00	37.00	19.00
27	0	0	0.6	0.6	15.60	16.60	37.00	19.00
28	1	0	1	0	16.60	16.60	37.00	19.00
29	0	0	0.6	0.6	17.20	17.20	37.00	19.00
30	0	0	0.6	0.6	17.80	17.80	37.00	19.00
31	0	0	0.6	0.6	18.40	18.40	37.00	19.00
32	0	0	0.6	0.6	19.00	19.00	37.00	19.00
33	1	0	1	0	20.00	19.00	37.00	19.00
34	1	0	1	0	21.00	19.00	37.00	19.00
35	1	0	1	0	22.00	19.00	37.00	19.00
36	1	0	1	0	23.00	19.00	37.00	19.00
37	1	0	1	0	24.00	19.00	37.00	19.00
38	1	0	1	0	25.00	19.00	37.00	19.00
39	1	0	1	0	26.00	19.00	37.00	19.00
40	1	0	1	0	27.00	19.00	37.00	19.00
41	1	0	1	0	28.00	19.00	37.00	19.00
42	1	0	1	0	29.00	19.00	37.00	19.00
43	1	0	1	0	30.00	19.00	37.00	19.00
44	1	0	1	0	31.00	19.00	37.00	19.00
45	1	0	1	0	32.00	19.00	37.00	19.00
46	1	0	1	0	33.00	19.00	37.00	19.00
47	1	0	1	0	34.00	19.00	37.00	19.00
48	1	0	1	0	35.00	19.00	37.00	19.00
49	1	0	1	0	36.00	19.00	37.00	19.00
50	1	0	1	0	37.00	19.00	37.00	19.00
